Date,Texas,TexasPredicted,TexasDelta,Coastal,CoastalPredicted,CoastalDelta,East,EastPredicted,EastDelta,Far West,FarWestPredicted,FarWestDelta,North,NorthPredicted,NorthDelta,North Cental,NorthCentralPredicted,NorthCentralDelta,South,SouthPredicted,SouthDelta,South Central,SouthCentralPredicted,SouthCentralDelta,West,WestPredicted,WestDelta
2/3/2016 00:00:00,29781.84,31523.52,5.85%,8076.53,8364.21,3.56%,1027.44,1121.42,9.15%,2006.88,2028.24,1.06%,727.91,767.98,5.51%,9873.57,10921.01,10.61%,2184.11,2370.64,8.54%,4867.66,4879.63,0.25%,1017.73,1070.38,5.17%
2/3/2016 01:00:00,29323.23,31001.77,5.72%,7877.92,8102.77,2.85%,1039.48,1152.59,10.88%,1993.69,2069.69,3.81%,725.12,773.17,6.63%,9828.88,10866.81,10.56%,2097.22,2245.94,7.09%,4742.52,4738.46,0.09%,1018.4,1052.35,3.33%
2/3/2016 02:00:00,29489.83,31557.89,7.01%,7849.17,8234.8,4.91%,1034.75,1158.28,11.94%,2018.81,2070.19,2.54%,737.63,774.38,4.98%,10008.74,11282.51,12.73%,2075.46,2216.97,6.82%,4724.02,4778.06,1.14%,1041.24,1042.7,0.14%
2/3/2016 03:00:00,30034.55,32112.91,6.92%,7918.78,8310.49,4.95%,1055.91,1221.38,15.67%,2035.71,2107.34,3.52%,757.18,787.64,4.02%,10332.65,11554.9,11.83%,2091.17,2192.79,4.86%,4775.48,4897.61,2.56%,1067.68,1040.74,2.52%
2/3/2016 04:00:00,31552.04,33839.59,7.25%,8241.91,8507.55,3.22%,1106.88,1284.09,16.01%,2068.01,2126.54,2.83%,790.75,831.83,5.19%,11050.76,12349.16,11.75%,2186.8,2322.65,6.21%,4998.27,5333.59,6.71%,1108.67,1084.18,2.21%
2/3/2016 05:00:00,34886.82,35914.88,2.95%,9041.75,9248.48,2.29%,1168.7,1394.16,19.29%,2160.36,2184.09,1.10%,848.49,856.59,0.95%,12468.92,12584.23,0.92%,2447.25,2514.16,2.73%,5555.44,5972.98,7.52%,1195.9,1160.19,2.99%
2/3/2016 06:00:00,40017.57,41928.84,4.78%,10196.17,10424.11,2.24%,1377.9,1593.51,15.65%,2286.3,2269.71,0.73%,946.23,969.66,2.48%,14482.77,15342.66,5.94%,2979.81,3133.8,5.17%,6410.37,6854.78,6.93%,1338.01,1340.61,0.19%
2/3/2016 07:00:00,41848.83,43716.3,4.46%,10581.59,10751.98,1.61%,1450.09,1622.71,11.90%,2337.78,2320.28,0.75%,980.93,1002.94,2.24%,15205.78,15995.45,5.19%,3153.86,3305.41,4.81%,6739.43,7314.66,8.54%,1399.38,1402.87,0.25%
2/3/2016 08:00:00,40839.49,42389.58,3.80%,10571.21,10684.13,1.07%,1419.12,1585.81,11.75%,2280.35,2268.86,0.50%,957.14,977.24,2.10%,14655.17,15400.33,5.08%,3025.41,3044.0,0.61%,6588.71,7080.34,7.46%,1342.36,1348.87,0.48%
2/3/2016 09:00:00,40014.27,41093.75,2.70%,10530.56,11031.05,4.75%,1437.14,1569.58,9.22%,2246.38,2221.58,1.10%,934.77,961.73,2.88%,14189.04,14176.63,0.09%,2949.66,3075.6,4.27%,6445.04,6748.03,4.70%,1281.68,1309.56,2.17%
2/3/2016 10:00:00,39042.86,39967.86,2.37%,10434.39,10749.55,3.02%,1421.73,1520.43,6.94%,2198.88,2192.36,0.30%,904.18,941.83,4.16%,13738.52,13907.72,1.23%,2860.55,2912.71,1.82%,6244.43,6470.82,3.63%,1240.18,1272.43,2.60%
2/3/2016 11:00:00,37897.23,38932.33,2.73%,10293.23,10544.37,2.44%,1353.29,1428.31,5.54%,2154.87,2167.49,0.59%,874.46,921.27,5.35%,13203.77,13609.68,3.07%,2778.17,2856.48,2.82%,6057.33,6200.91,2.37%,1182.11,1203.83,1.84%
2/3/2016 12:00:00,36706.68,37304.44,1.63%,10125.98,10319.01,1.91%,1314.49,1363.58,3.73%,2095.58,2145.55,2.38%,840.96,877.92,4.40%,12660.85,12753.42,0.73%,2695.08,2780.73,3.18%,5843.55,5909.59,1.13%,1130.2,1154.64,2.16%
2/3/2016 13:00:00,35985.48,36310.28,0.90%,10061.07,10267.67,2.05%,1294.02,1327.56,2.59%,2067.7,2073.96,0.30%,817.47,828.04,1.29%,12324.92,12244.19,0.66%,2662.78,2762.99,3.76%,5675.37,5696.95,0.38%,1082.15,1108.92,2.47%
2/3/2016 14:00:00,35102.67,35715.85,1.75%,9871.56,10144.54,2.77%,1263.63,1296.65,2.61%,2030.56,2034.03,0.17%,795.29,804.64,1.18%,11919.88,12092.94,1.45%,2630.39,2722.38,3.50%,5546.51,5551.46,0.09%,1044.84,1069.21,2.33%
2/3/2016 15:00:00,34648.18,35469.64,2.37%,9773.15,10094.5,3.29%,1231.26,1276.81,3.70%,2016.59,2023.53,0.34%,784.1,795.43,1.44%,11687.91,12001.26,2.68%,2621.28,2742.19,4.61%,5498.0,5480.41,0.32%,1035.88,1055.51,1.90%
2/3/2016 16:00:00,34800.27,35144.49,0.99%,9710.12,9919.36,2.15%,1265.35,1280.41,1.19%,2009.75,2017.72,0.40%,784.9,805.11,2.58%,11788.39,11868.73,0.68%,2625.2,2682.31,2.18%,5576.91,5516.74,1.08%,1039.64,1054.11,1.39%
2/3/2016 17:00:00,35929.93,36658.26,2.03%,9812.99,10047.49,2.39%,1322.88,1339.96,1.29%,2019.63,2023.62,0.20%,811.86,831.16,2.38%,12421.04,12808.42,3.12%,2632.1,2738.32,4.04%,5848.24,5780.94,1.15%,1061.19,1088.35,2.56%
2/3/2016 18:00:00,39134.88,39515.52,0.97%,10439.37,10504.01,0.62%,1476.23,1487.37,0.75%,2116.46,2156.43,1.89%,883.89,884.61,0.08%,13776.18,14085.21,2.24%,2858.23,2919.82,2.15%,6419.62,6315.78,1.62%,1164.89,1162.3,0.22%
2/3/2016 19:00:00,40440.96,40840.95,0.99%,10658.59,10869.18,1.98%,1524.33,1502.72,1.42%,2204.66,2203.05,0.07%,907.16,901.53,0.62%,14230.13,14604.13,2.63%,3034.0,3007.38,0.88%,6645.01,6537.42,1.62%,1237.08,1215.53,1.74%
2/3/2016 20:00:00,40709.88,40792.15,0.20%,10652.28,10907.3,2.39%,1529.04,1535.89,0.45%,2241.62,2225.13,0.74%,914.77,922.72,0.87%,14333.38,14343.32,0.07%,3097.02,3093.98,0.10%,6677.23,6541.84,2.03%,1264.54,1221.97,3.37%
2/3/2016 21:00:00,39947.8,39963.21,0.04%,10388.37,10495.23,1.03%,1509.38,1495.28,0.93%,2234.67,2201.0,1.51%,898.1,888.51,1.07%,14045.22,14318.87,1.95%,3081.54,3050.77,1.00%,6540.5,6316.7,3.42%,1250.02,1196.84,4.26%
2/3/2016 22:00:00,38008.87,38518.96,1.34%,9874.05,9930.03,0.57%,1437.17,1438.71,0.11%,2183.77,2173.38,0.48%,858.46,866.87,0.98%,13289.62,13828.81,4.06%,2957.39,2982.79,0.86%,6198.39,6123.7,1.20%,1210.02,1174.67,2.92%
2/3/2016 23:00:00,36093.16,36403.11,0.86%,9360.19,9570.18,2.24%,1343.66,1380.21,2.72%,2145.57,2129.06,0.77%,833.48,854.19,2.48%,12617.18,12670.83,0.43%,2766.41,2752.3,0.51%,5856.55,5886.68,0.51%,1170.13,1159.68,0.89%
2/4/2016 00:00:00,35209.15,35797.64,1.67%,9108.67,9244.53,1.49%,1349.65,1358.52,0.66%,2136.38,2118.66,0.83%,827.3,842.21,1.80%,12343.11,12590.71,2.01%,2666.1,2806.06,5.25%,5659.51,5688.84,0.52%,1118.41,1148.12,2.66%
2/4/2016 01:00:00,35076.12,34980.43,0.27%,9030.81,8974.87,0.62%,1354.05,1380.22,1.93%,2132.73,2099.33,1.57%,831.43,831.9,0.06%,12333.76,12188.79,1.18%,2626.84,2645.32,0.70%,5637.12,5697.76,1.08%,1129.36,1162.24,2.91%
2/4/2016 02:00:00,35392.26,35822.82,1.22%,9038.11,9016.24,0.24%,1357.36,1383.91,1.96%,2146.98,2108.03,1.81%,846.49,839.93,0.77%,12522.0,12890.17,2.94%,2639.82,2712.86,2.77%,5689.63,5702.89,0.23%,1151.87,1168.79,1.47%
2/4/2016 03:00:00,36171.44,36924.73,2.08%,9165.1,9592.04,4.66%,1401.06,1410.59,0.68%,2161.11,2125.75,1.64%,859.11,843.96,1.76%,12870.72,13132.6,2.03%,2695.03,2839.37,5.36%,5836.72,5825.97,0.18%,1182.59,1154.45,2.38%
2/4/2016 04:00:00,37782.45,38108.97,0.86%,9566.45,9868.47,3.16%,1443.05,1464.82,1.51%,2179.88,2142.15,1.73%,893.94,881.5,1.39%,13510.69,13537.97,0.20%,2819.73,2814.17,0.20%,6149.73,6203.5,0.87%,1218.98,1196.38,1.85%
2/4/2016 05:00:00,41212.13,41168.81,0.11%,10453.39,10833.66,3.64%,1574.59,1565.91,0.55%,2246.05,2191.55,2.43%,951.26,938.41,1.35%,14771.28,14404.55,2.48%,3115.91,3121.82,0.19%,6793.42,6829.71,0.53%,1306.22,1283.2,1.76%
2/4/2016 06:00:00,46203.7,45319.75,1.91%,11545.48,11600.06,0.47%,1755.25,1729.32,1.48%,2349.39,2269.71,3.39%,1037.4,1009.39,2.70%,16610.38,16109.78,3.01%,3693.85,3522.94,4.63%,7762.93,7664.75,1.26%,1449.02,1413.81,2.43%
2/4/2016 07:00:00,47396.88,46463.59,1.97%,11736.55,11832.85,0.82%,1794.24,1758.02,2.02%,2383.77,2328.29,2.33%,1063.8,1033.59,2.84%,17031.31,16440.62,3.47%,3835.89,3724.95,2.89%,8055.04,7883.84,2.13%,1496.28,1461.43,2.33%
2/4/2016 08:00:00,45101.92,44604.19,1.10%,11495.08,11484.63,0.09%,1680.52,1689.25,0.52%,2318.22,2272.23,1.98%,1015.7,1000.68,1.48%,15960.87,15793.28,1.05%,3593.69,3500.56,2.59%,7613.45,7443.66,2.23%,1424.39,1419.9,0.32%
2/4/2016 09:00:00,42702.74,42061.2,1.50%,11223.49,11267.52,0.39%,1633.86,1583.9,3.06%,2265.19,2224.87,1.78%,957.56,964.97,0.77%,14833.4,14399.54,2.92%,3381.57,3359.39,0.66%,7069.48,6938.25,1.86%,1338.18,1322.76,1.15%
2/4/2016 10:00:00,40560.77,39684.35,2.16%,11001.83,11086.95,0.77%,1544.0,1500.3,2.83%,2201.69,2192.36,0.42%,904.36,891.22,1.45%,13877.23,13082.77,5.72%,3171.37,3232.37,1.92%,6610.63,6473.27,2.08%,1249.64,1225.11,1.96%
2/4/2016 11:00:00,38668.34,38449.75,0.57%,10759.06,10721.58,0.35%,1441.95,1409.0,2.28%,2137.49,2147.51,0.47%,853.56,834.9,2.19%,13066.18,13027.86,0.29%,2990.34,2943.6,1.56%,6252.82,6207.87,0.72%,1166.93,1157.44,0.81%
2/4/2016 12:00:00,37040.19,36999.57,0.11%,10473.35,10390.2,0.79%,1375.46,1343.08,2.35%,2083.14,2084.07,0.04%,815.11,815.74,0.08%,12425.71,12503.31,0.62%,2827.7,2811.5,0.57%,5940.74,5944.36,0.06%,1098.98,1107.31,0.76%
2/4/2016 13:00:00,35849.93,35998.73,0.42%,10276.76,10264.25,0.12%,1322.71,1294.66,2.12%,2043.45,2054.47,0.54%,792.99,791.62,0.17%,11941.72,12045.46,0.87%,2732.03,2762.99,1.13%,5692.31,5719.35,0.48%,1047.96,1065.92,1.71%
2/4/2016 14:00:00,34870.73,35037.59,0.48%,10073.04,10171.11,0.97%,1285.98,1268.27,1.38%,2019.25,2031.71,0.62%,773.16,776.0,0.37%,11511.24,11426.03,0.74%,2670.84,2731.03,2.25%,5518.31,5593.39,1.36%,1018.9,1040.03,2.07%
2/4/2016 15:00:00,34284.89,34487.62,0.59%,9921.42,10057.26,1.37%,1259.51,1251.52,0.63%,2000.84,2010.78,0.50%,756.78,768.93,1.60%,11255.74,11132.95,1.09%,2640.79,2747.75,4.05%,5448.01,5491.32,0.80%,1001.79,1027.1,2.53%
2/4/2016 16:00:00,34231.92,34605.98,1.09%,9836.46,9901.93,0.67%,1271.1,1260.54,0.83%,1988.83,2008.87,1.01%,758.79,752.85,0.78%,11262.57,11415.53,1.36%,2634.94,2690.54,2.11%,5476.87,5551.83,1.37%,1002.37,1023.89,2.15%
2/4/2016 17:00:00,35217.76,35840.33,1.77%,9994.04,10219.93,2.26%,1324.18,1317.18,0.53%,1987.66,2022.49,1.75%,776.28,765.38,1.40%,11706.48,11896.57,1.62%,2665.46,2746.67,3.05%,5723.55,5829.69,1.85%,1040.12,1042.41,0.22%
2/4/2016 18:00:00,38448.64,38795.99,0.90%,10645.2,10708.32,0.59%,1485.74,1426.8,3.97%,2071.54,2108.42,1.78%,847.26,864.03,1.98%,12974.42,13067.39,0.72%,2950.14,2933.15,0.58%,6341.0,6554.52,3.37%,1133.34,1133.35,0.00%
2/4/2016 19:00:00,40097.6,40337.54,0.60%,10949.63,11181.23,2.12%,1554.43,1475.79,5.06%,2167.59,2185.53,0.83%,876.69,878.41,0.20%,13534.64,13436.85,0.72%,3200.08,3343.36,4.48%,6628.08,6653.96,0.39%,1186.46,1182.41,0.34%
2/4/2016 20:00:00,40679.66,40816.96,0.34%,11016.41,11152.23,1.23%,1578.75,1487.83,5.76%,2202.43,2210.48,0.37%,889.3,894.13,0.54%,13748.18,13874.71,0.92%,3309.52,3349.63,1.21%,6724.09,6641.46,1.23%,1210.98,1206.48,0.37%
2/4/2016 21:00:00,40148.14,39602.59,1.36%,10791.18,10604.69,1.73%,1568.54,1475.67,5.92%,2201.78,2201.0,0.04%,882.63,870.16,1.41%,13544.84,13535.56,0.07%,3334.11,3419.64,2.57%,6619.16,6315.25,4.59%,1205.9,1180.62,2.10%
2/4/2016 22:00:00,38413.8,38268.64,0.38%,10307.27,10509.62,1.96%,1501.34,1445.7,3.71%,2162.81,2153.92,0.41%,851.1,863.05,1.40%,12920.98,12853.21,0.52%,3234.9,3165.78,2.14%,6278.07,6101.34,2.82%,1157.32,1176.01,1.61%
2/4/2016 23:00:00,36695.1,36451.52,0.66%,9869.25,10028.55,1.61%,1437.09,1371.71,4.55%,2124.83,2110.14,0.69%,824.72,821.19,0.43%,12287.02,12139.65,1.20%,3076.82,3118.36,1.35%,5953.92,5751.51,3.40%,1121.45,1110.4,0.98%
2/5/2016 00:00:00,35856.49,36153.83,0.83%,9622.6,9755.89,1.39%,1422.84,1386.17,2.58%,2115.93,2088.58,1.29%,810.75,807.0,0.46%,11878.43,11960.29,0.69%,2979.86,3179.22,6.69%,5897.69,5886.5,0.19%,1128.4,1090.16,3.39%
2/5/2016 01:00:00,35765.94,35800.43,0.10%,9582.03,9735.21,1.60%,1425.07,1395.49,2.08%,2115.36,2055.74,2.82%,811.03,805.77,0.65%,11808.47,11861.64,0.45%,2970.84,2921.19,1.67%,5911.47,5960.71,0.83%,1141.66,1064.68,6.74%
2/5/2016 02:00:00,36024.9,35719.89,0.85%,9614.57,9663.41,0.51%,1430.55,1355.75,5.23%,2121.55,2066.42,2.60%,813.95,798.02,1.96%,11904.78,11704.17,1.69%,2993.22,3056.99,2.13%,5988.5,6025.75,0.62%,1157.78,1049.38,9.36%
2/5/2016 03:00:00,36624.7,36025.25,1.64%,9726.21,9871.91,1.50%,1458.11,1346.96,7.62%,2127.89,2069.68,2.74%,826.22,800.08,3.16%,12129.1,11820.99,2.54%,3049.11,3038.97,0.33%,6131.75,5998.3,2.18%,1176.31,1078.36,8.33%
2/5/2016 04:00:00,38167.95,37410.27,1.99%,10125.13,9994.94,1.29%,1459.51,1376.54,5.69%,2154.15,2116.42,1.75%,844.3,824.9,2.30%,12738.92,12608.63,1.02%,3175.74,3020.44,4.89%,6450.87,6350.42,1.56%,1219.34,1117.98,8.31%
2/5/2016 05:00:00,41499.08,40453.88,2.52%,10980.82,10833.66,1.34%,1566.98,1501.6,4.17%,2205.27,2177.88,1.24%,897.86,870.02,3.10%,13961.13,13924.44,0.26%,3466.57,3107.02,10.37%,7118.43,6788.89,4.63%,1302.02,1250.36,3.97%
2/5/2016 06:00:00,46391.19,44762.12,3.51%,12108.9,11638.26,3.89%,1756.07,1660.59,5.44%,2294.44,2255.61,1.69%,979.89,945.62,3.50%,15706.25,15698.38,0.05%,4015.76,3567.75,11.16%,8091.73,7650.05,5.46%,1438.15,1345.87,6.42%
2/5/2016 07:00:00,47368.34,46168.32,2.53%,12282.55,12007.62,2.24%,1778.27,1707.43,3.98%,2337.93,2314.28,1.01%,1000.84,997.49,0.33%,16105.14,16250.24,0.90%,4095.66,3653.96,10.78%,8282.04,7852.63,5.18%,1485.9,1384.67,6.81%
2/5/2016 08:00:00,44993.05,43129.49,4.14%,11916.08,11328.82,4.93%,1683.51,1590.8,5.51%,2287.13,2257.89,1.28%,971.06,957.89,1.36%,15193.93,14731.15,3.05%,3774.87,3575.57,5.28%,7746.43,7339.43,5.25%,1420.04,1347.93,5.08%
2/5/2016 09:00:00,42614.55,40283.53,5.47%,11497.05,10948.83,4.77%,1557.86,1508.12,3.19%,2246.06,2221.58,1.09%,929.2,895.76,3.60%,14448.66,13518.56,6.44%,3463.87,3106.99,10.30%,7128.79,6815.72,4.39%,1343.06,1267.97,5.59%
2/5/2016 10:00:00,40434.78,38868.57,3.87%,11122.5,10811.44,2.80%,1444.58,1437.01,0.52%,2215.17,2176.96,1.73%,888.78,849.39,4.43%,13706.34,13042.98,4.84%,3181.58,2960.24,6.96%,6605.14,6391.81,3.23%,1270.7,1198.74,5.66%
2/5/2016 11:00:00,38546.47,37564.25,2.55%,10747.02,10634.11,1.05%,1347.72,1367.77,1.49%,2157.31,2127.03,1.40%,850.92,827.12,2.80%,13084.09,12598.55,3.71%,2970.02,2857.26,3.80%,6194.9,5997.88,3.18%,1194.49,1154.52,3.35%
2/5/2016 12:00:00,36870.71,36535.41,0.91%,10391.97,10319.01,0.70%,1264.36,1313.21,3.86%,2091.79,2074.56,0.82%,808.88,798.14,1.33%,12503.26,12328.61,1.40%,2814.03,2806.68,0.26%,5869.15,5791.68,1.32%,1127.28,1103.52,2.11%
2/5/2016 13:00:00,35715.46,35585.51,0.36%,10287.52,10264.25,0.23%,1211.77,1274.71,5.19%,2063.46,2054.34,0.44%,785.66,765.34,2.59%,11940.91,11779.75,1.35%,2730.22,2762.99,1.20%,5614.56,5619.71,0.09%,1081.37,1064.43,1.57%
2/5/2016 14:00:00,34771.98,34842.97,0.20%,10176.91,10174.03,0.03%,1172.89,1254.54,6.96%,2027.31,2031.96,0.23%,764.04,741.1,3.00%,11443.43,11398.51,0.39%,2686.5,2731.91,1.69%,5462.36,5473.86,0.21%,1038.54,1037.05,0.14%
2/5/2016 15:00:00,34149.47,34414.43,0.78%,10058.33,10069.19,0.11%,1147.88,1229.22,7.09%,2006.51,2010.78,0.21%,745.48,725.92,2.62%,11131.14,11190.71,0.54%,2676.65,2755.67,2.95%,5368.44,5408.2,0.74%,1015.05,1024.75,0.96%
2/5/2016 16:00:00,34157.0,34712.59,1.63%,9989.81,10166.11,1.76%,1148.2,1239.41,7.94%,2016.22,2020.26,0.20%,743.56,743.89,0.04%,11145.04,11314.73,1.52%,2700.47,2699.63,0.03%,5397.96,5507.78,2.03%,1015.74,1020.79,0.50%
2/5/2016 17:00:00,35134.73,35942.96,2.30%,10159.88,10439.23,2.75%,1191.38,1280.43,7.47%,2028.76,2059.09,1.49%,766.58,757.26,1.22%,11597.5,11896.57,2.58%,2747.16,2738.32,0.32%,5614.79,5741.25,2.25%,1028.68,1030.82,0.21%
2/5/2016 18:00:00,37631.65,38121.37,1.30%,10755.98,10767.15,0.10%,1316.05,1387.1,5.40%,2098.87,2123.16,1.16%,814.1,817.52,0.42%,12581.76,12893.88,2.48%,2916.75,2902.1,0.50%,6064.57,6139.76,1.24%,1083.56,1090.7,0.66%
2/5/2016 19:00:00,38386.55,38728.3,0.89%,10923.77,10808.83,1.05%,1365.58,1468.19,7.51%,2169.7,2176.3,0.30%,824.55,856.84,3.92%,12838.69,12984.28,1.13%,2980.24,2966.32,0.47%,6164.42,6342.32,2.89%,1119.6,1125.22,0.50%
2/5/2016 20:00:00,38242.85,38446.48,0.53%,10825.71,10712.07,1.05%,1384.15,1473.01,6.42%,2183.32,2208.53,1.15%,823.55,812.21,1.38%,12824.97,12878.41,0.42%,2957.78,2970.72,0.44%,6110.04,6234.43,2.04%,1133.33,1157.1,2.10%
2/5/2016 21:00:00,37559.33,37039.53,1.38%,10575.6,10505.87,0.66%,1374.24,1457.15,6.03%,2175.87,2193.27,0.80%,810.55,793.89,2.05%,12645.81,12063.37,4.61%,2898.26,2883.59,0.51%,5945.78,5985.31,0.66%,1133.22,1157.08,2.11%
2/5/2016 22:00:00,36087.88,34945.7,3.17%,10146.45,9925.46,2.18%,1325.07,1360.7,2.69%,2158.57,2156.15,0.11%,781.32,758.01,2.98%,12094.58,11381.91,5.89%,2802.49,2766.64,1.28%,5670.56,5493.25,3.13%,1108.84,1103.58,0.47%
2/5/2016 23:00:00,34360.61,33067.73,3.76%,9665.79,9236.74,4.44%,1267.85,1261.17,0.53%,2136.3,2133.67,0.12%,754.61,759.64,0.67%,11415.17,10784.8,5.52%,2688.54,2574.22,4.25%,5361.68,5244.89,2.18%,1070.68,1072.59,0.18%
2/6/2016 00:00:00,32994.82,32008.31,2.99%,9275.25,8819.61,4.91%,1229.94,1213.73,1.32%,2117.75,2106.09,0.55%,736.22,706.74,4.00%,10875.6,10717.92,1.45%,2571.99,2372.87,7.74%,5137.76,4994.86,2.78%,1050.31,1076.49,2.49%
2/6/2016 01:00:00,32370.1,32063.98,0.95%,9062.37,8719.99,3.78%,1201.15,1190.83,0.86%,2115.83,2093.03,1.08%,730.85,687.94,5.87%,10662.64,10841.14,1.67%,2538.24,2355.91,7.18%,5013.08,5091.04,1.56%,1045.93,1084.1,3.65%
2/6/2016 02:00:00,32194.03,31956.28,0.74%,8950.99,8620.51,3.69%,1183.26,1172.09,0.94%,2126.22,2102.75,1.10%,735.76,710.46,3.44%,10648.98,11008.02,3.37%,2520.85,2425.22,3.79%,4974.52,4838.68,2.73%,1053.44,1078.54,2.38%
2/6/2016 03:00:00,32462.31,32607.94,0.45%,8978.65,8868.12,1.23%,1177.99,1170.85,0.61%,2140.85,2117.56,1.09%,742.72,730.63,1.63%,10782.16,11071.33,2.68%,2532.38,2551.69,0.76%,5033.64,5018.36,0.30%,1073.91,1079.4,0.51%
2/6/2016 04:00:00,33259.32,33702.65,1.33%,9133.7,8945.59,2.06%,1193.98,1217.35,1.96%,2155.7,2136.95,0.87%,755.04,734.68,2.70%,11092.17,11666.31,5.18%,2590.8,2582.38,0.32%,5237.8,5289.4,0.99%,1100.13,1129.99,2.71%
2/6/2016 05:00:00,34791.14,35185.94,1.13%,9421.0,9045.27,3.99%,1236.94,1265.83,2.34%,2187.66,2168.92,0.86%,780.63,771.09,1.22%,11729.18,12123.1,3.36%,2729.13,2975.64,9.03%,5560.13,5654.0,1.69%,1146.48,1182.07,3.10%
2/6/2016 06:00:00,36799.84,37486.99,1.87%,9765.51,9410.02,3.64%,1301.96,1329.61,2.12%,2220.17,2227.18,0.32%,814.91,818.1,0.39%,12542.93,13149.24,4.83%,2922.05,3291.24,12.63%,6022.45,6040.81,0.30%,1209.86,1220.78,0.90%
2/6/2016 07:00:00,38544.92,38477.06,0.18%,10022.2,9897.89,1.24%,1357.5,1391.8,2.53%,2249.52,2181.99,3.00%,854.81,856.03,0.14%,13282.36,13251.69,0.23%,3086.12,3356.33,8.76%,6420.0,6285.1,2.10%,1272.41,1256.24,1.27%
2/6/2016 08:00:00,39347.78,39114.48,0.59%,10198.48,10367.85,1.66%,1374.86,1427.45,3.83%,2239.51,2216.54,1.03%,882.31,890.25,0.90%,13714.75,13518.47,1.43%,3135.06,3159.52,0.78%,6527.41,6274.53,3.87%,1275.39,1259.88,1.22%
2/6/2016 09:00:00,39336.38,39316.04,0.05%,10227.87,10306.37,0.77%,1368.08,1381.69,0.99%,2197.66,2216.5,0.86%,879.8,894.1,1.63%,13954.53,13969.21,0.11%,3062.27,3043.7,0.61%,6413.23,6290.34,1.92%,1232.94,1214.12,1.53%
2/6/2016 10:00:00,38814.18,38809.88,0.01%,10228.81,10337.15,1.06%,1332.87,1334.11,0.09%,2146.55,2135.15,0.53%,852.63,882.98,3.56%,13929.24,13946.58,0.12%,2934.87,2891.6,1.47%,6209.35,6101.79,1.73%,1179.85,1180.53,0.06%
2/6/2016 11:00:00,37666.18,37254.51,1.09%,10081.46,10106.16,0.24%,1287.32,1261.34,2.02%,2096.71,2099.34,0.13%,815.78,815.06,0.09%,13497.16,13224.74,2.02%,2804.68,2777.55,0.97%,5963.34,5847.17,1.95%,1119.73,1123.16,0.31%
2/6/2016 12:00:00,36078.43,36242.83,0.46%,9852.79,9960.45,1.09%,1228.06,1215.12,1.05%,2037.09,2005.59,1.55%,768.88,790.47,2.81%,12740.35,12819.9,0.62%,2686.64,2732.06,1.69%,5698.16,5653.39,0.79%,1066.46,1065.85,0.06%
2/6/2016 13:00:00,34598.07,35046.75,1.30%,9592.25,9802.54,2.19%,1179.92,1176.35,0.30%,1999.98,1999.22,0.04%,733.88,765.33,4.29%,12029.71,12095.65,0.55%,2599.69,2739.13,5.36%,5443.22,5442.36,0.02%,1019.41,1026.18,0.66%
2/6/2016 14:00:00,33521.15,33468.87,0.16%,9363.07,9559.81,2.10%,1145.28,1150.74,0.48%,1971.7,1951.59,1.02%,712.52,744.82,4.53%,11547.01,11076.47,4.07%,2537.39,2689.83,6.01%,5259.08,5305.03,0.87%,985.1,990.58,0.56%
2/6/2016 15:00:00,32896.79,33183.71,0.87%,9253.96,9599.58,3.73%,1121.94,1135.02,1.17%,1946.48,1957.34,0.56%,697.17,706.38,1.32%,11247.07,10907.25,3.02%,2503.79,2680.98,7.08%,5161.32,5213.78,1.02%,965.05,983.38,1.90%
2/6/2016 16:00:00,32619.86,33134.44,1.58%,9196.74,9388.07,2.08%,1124.71,1155.59,2.75%,1941.83,1947.74,0.30%,695.54,724.46,4.16%,11032.31,11062.32,0.27%,2481.49,2610.45,5.20%,5161.24,5255.5,1.83%,985.99,990.31,0.44%
2/6/2016 17:00:00,33283.67,33833.26,1.65%,9363.26,9496.25,1.42%,1173.12,1233.67,5.16%,1937.22,1942.98,0.30%,711.1,742.4,4.40%,11289.71,11294.72,0.04%,2492.39,2699.51,8.31%,5292.21,5410.02,2.23%,1024.66,1013.72,1.07%
2/6/2016 18:00:00,35832.07,37232.74,3.91%,10005.67,10196.98,1.91%,1292.01,1357.1,5.04%,1987.59,2031.88,2.23%,763.13,799.99,4.83%,12257.82,13041.36,6.39%,2670.19,2768.78,3.69%,5774.61,5945.07,2.95%,1081.06,1091.58,0.97%
2/6/2016 19:00:00,37075.21,38520.5,3.90%,10262.26,10240.84,0.21%,1337.88,1379.33,3.10%,2050.58,2120.28,3.40%,785.92,848.15,7.92%,12666.26,13644.62,7.72%,2800.34,2921.0,4.31%,6060.53,6193.66,2.20%,1111.43,1172.62,5.50%
2/6/2016 20:00:00,37399.01,38840.32,3.85%,10293.98,10582.66,2.80%,1355.35,1386.83,2.32%,2069.8,2059.17,0.51%,799.05,863.42,8.06%,12763.38,13495.72,5.74%,2831.07,3004.61,6.13%,6154.43,6254.78,1.63%,1131.96,1193.13,5.40%
2/6/2016 21:00:00,37383.66,38508.33,3.01%,10252.25,10525.91,2.67%,1359.4,1388.08,2.11%,2074.21,2085.84,0.56%,798.3,834.07,4.48%,12736.93,13035.84,2.35%,2868.78,3058.09,6.60%,6155.66,6383.27,3.70%,1138.12,1197.23,5.19%
