Region,Date,Hour,Actual,Predicted,Delta
NorthCentral,3/6/2016,23,9670.60,10050.12,3.92%
NorthCentral,3/6/2016,24,8842.25,9203.90,4.09%
South,3/6/2016,1,2346.33,2338.04,0.35%
South,3/6/2016,2,2222.13,2234.76,0.57%
South,3/6/2016,3,2132.51,2148.16,0.73%
South,3/6/2016,4,2083.09,2105.64,1.08%
South,3/6/2016,5,2064.04,2137.04,3.54%
South,3/6/2016,6,2081.54,2194.57,5.43%
South,3/6/2016,7,2132.29,2275.01,6.69%
South,3/6/2016,8,2167.92,2330.07,7.48%
South,3/6/2016,9,2340.92,2410.57,2.98%
South,3/6/2016,10,2550.77,2634.58,3.29%
South,3/6/2016,11,2709.59,2777.66,2.51%
South,3/6/2016,12,2811.77,2965.18,5.46%
South,3/6/2016,13,2893.15,3063.72,5.90%
South,3/6/2016,14,2975.69,2997.23,0.72%
South,3/6/2016,15,3056.33,3042.18,0.46%
South,3/6/2016,16,3108.00,3089.66,0.59%
South,3/6/2016,17,3110.03,3212.38,3.29%
South,3/6/2016,18,3062.13,3061.41,0.02%
South,3/6/2016,19,3088.46,3116.03,0.89%
South,3/6/2016,20,3222.27,3213.29,0.28%
South,3/6/2016,21,3159.21,3138.84,0.64%
South,3/6/2016,22,3066.35,2914.50,4.95%
South,3/6/2016,23,2874.30,2809.47,2.26%
South,3/6/2016,24,2619.42,2805.93,7.12%
SouthCentral,3/6/2016,1,4318.08,4477.36,3.69%
SouthCentral,3/6/2016,2,4092.97,4264.32,4.19%
SouthCentral,3/6/2016,3,3937.12,4105.16,4.27%
SouthCentral,3/6/2016,4,3860.13,3993.06,3.44%
SouthCentral,3/6/2016,5,3831.61,4007.46,4.59%
SouthCentral,3/6/2016,6,3900.04,4134.42,6.01%
SouthCentral,3/6/2016,7,4062.51,4266.53,5.02%
SouthCentral,3/6/2016,8,4235.32,4500.21,6.25%
SouthCentral,3/6/2016,9,4544.23,4810.70,5.86%
SouthCentral,3/6/2016,10,4830.19,5081.75,5.21%
SouthCentral,3/6/2016,11,5006.52,5254.52,4.95%
SouthCentral,3/6/2016,12,5112.58,5298.93,3.64%
SouthCentral,3/6/2016,13,5165.54,5292.66,2.46%
SouthCentral,3/6/2016,14,5188.23,5255.92,1.30%
SouthCentral,3/6/2016,15,5240.71,5295.71,1.05%
SouthCentral,3/6/2016,16,5325.29,5331.06,0.11%
SouthCentral,3/6/2016,17,5428.64,5396.86,0.59%
SouthCentral,3/6/2016,18,5522.12,5511.20,0.20%
SouthCentral,3/6/2016,19,5798.33,5764.92,0.58%
SouthCentral,3/6/2016,20,6088.07,5808.59,4.59%
SouthCentral,3/6/2016,21,5928.10,5709.05,3.70%
SouthCentral,3/6/2016,22,5627.42,5491.14,2.42%
SouthCentral,3/6/2016,23,5187.70,5190.76,0.06%
SouthCentral,3/6/2016,24,4695.94,4758.76,1.34%
Totals,3/6/2016,1,27344.52,28337.51,3.63%
Totals,3/6/2016,2,26231.88,27391.44,4.42%
Totals,3/6/2016,3,25539.34,26630.70,4.27%
Totals,3/6/2016,4,25214.32,26573.18,5.39%
Totals,3/6/2016,5,25207.80,26879.32,6.63%
Totals,3/6/2016,6,25658.86,27465.75,7.04%
Totals,3/6/2016,7,26473.78,28325.16,6.99%
Totals,3/6/2016,8,27216.14,29313.55,7.71%
Totals,3/6/2016,9,28868.21,30602.62,6.01%
Totals,3/6/2016,10,30288.62,32249.74,6.47%
Totals,3/6/2016,11,31120.23,32972.08,5.95%
Totals,3/6/2016,12,31632.58,33322.21,5.34%
Totals,3/6/2016,13,32063.99,33648.52,4.94%
Totals,3/6/2016,14,32320.59,33031.22,2.20%
Totals,3/6/2016,15,32528.58,33023.71,1.52%
Totals,3/6/2016,16,32744.05,32844.78,0.31%
Totals,3/6/2016,17,33001.99,33309.66,0.93%
Totals,3/6/2016,18,33393.49,33620.54,0.68%
Totals,3/6/2016,19,34647.62,35080.75,1.25%
Totals,3/6/2016,20,35865.45,35316.09,1.53%
Totals,3/6/2016,21,35116.06,34780.49,0.96%
Totals,3/6/2016,22,33784.60,33734.19,0.15%
Totals,3/6/2016,23,31639.24,32005.12,1.16%
Totals,3/6/2016,24,29178.12,30012.42,2.86%
Coast,3/7/2016,1,8252.43,8342.98,1.10%
Coast,3/7/2016,2,8003.93,8132.38,1.60%
Coast,3/7/2016,3,7883.22,8068.06,2.34%
Coast,3/7/2016,4,7895.57,8028.74,1.69%
Coast,3/7/2016,5,8144.00,8244.56,1.23%
Coast,3/7/2016,6,8767.76,8668.77,1.13%
Coast,3/7/2016,7,9587.79,9461.06,1.32%
Coast,3/7/2016,8,9812.93,9734.42,0.80%
Coast,3/7/2016,9,10059.67,10111.94,0.52%
Coast,3/7/2016,10,10341.58,10221.71,1.16%
Coast,3/7/2016,11,10621.40,10385.38,2.22%
Coast,3/7/2016,12,10828.01,10518.18,2.86%
Coast,3/7/2016,13,10930.88,10495.44,3.98%
Coast,3/7/2016,14,11023.75,10456.75,5.14%
Coast,3/7/2016,15,11004.05,10348.74,5.96%
Coast,3/7/2016,16,10892.41,10253.52,5.87%
Coast,3/7/2016,17,10768.78,10422.77,3.21%
Coast,3/7/2016,18,10709.93,10640.24,0.65%
Coast,3/7/2016,19,10965.26,10988.83,0.21%
Coast,3/7/2016,20,11081.41,11080.04,0.01%
Coast,3/7/2016,21,10854.34,10828.98,0.23%
Coast,3/7/2016,22,10489.63,10620.20,1.24%
Coast,3/7/2016,23,9853.51,9961.44,1.10%
Coast,3/7/2016,24,9197.75,9176.95,0.23%
East,3/7/2016,1,967.02,997.12,3.11%
East,3/7/2016,2,905.46,966.41,6.73%
East,3/7/2016,3,928.65,946.20,1.89%
East,3/7/2016,4,913.55,951.82,4.19%
East,3/7/2016,5,920.49,959.25,4.21%
East,3/7/2016,6,1005.05,1016.72,1.16%
East,3/7/2016,7,1122.13,1127.56,0.48%
East,3/7/2016,8,1152.36,1162.20,0.85%
East,3/7/2016,9,1157.63,1177.01,1.67%
East,3/7/2016,10,1232.74,1220.97,0.95%
East,3/7/2016,11,1249.62,1240.99,0.69%
East,3/7/2016,12,1277.29,1248.73,2.24%
East,3/7/2016,13,1278.96,1236.09,3.35%
East,3/7/2016,14,1286.08,1247.13,3.03%
East,3/7/2016,15,1285.33,1246.37,3.03%
East,3/7/2016,16,1276.30,1241.43,2.73%
East,3/7/2016,17,1272.40,1243.82,2.25%
East,3/7/2016,18,1263.93,1257.73,0.49%
East,3/7/2016,19,1335.60,1313.49,1.66%
East,3/7/2016,20,1343.74,1298.67,3.35%
East,3/7/2016,21,1311.71,1296.97,1.12%
East,3/7/2016,22,1264.00,1220.26,3.46%
East,3/7/2016,23,1163.89,1150.20,1.18%
East,3/7/2016,24,1088.45,1055.05,3.07%
West,3/7/2016,1,853.57,885.72,3.77%
West,3/7/2016,2,835.51,878.86,5.19%
West,3/7/2016,3,828.56,867.94,4.75%
West,3/7/2016,4,824.98,862.84,4.59%
West,3/7/2016,5,834.80,881.35,5.58%
West,3/7/2016,6,875.74,895.15,2.22%
West,3/7/2016,7,967.28,964.15,0.32%
West,3/7/2016,8,1009.83,984.06,2.55%
West,3/7/2016,9,1014.19,977.91,3.58%
West,3/7/2016,10,1028.14,991.63,3.55%
West,3/7/2016,11,1041.89,1018.06,2.29%
West,3/7/2016,12,1047.43,1026.99,1.95%
West,3/7/2016,13,1050.26,1022.93,2.60%
West,3/7/2016,14,1060.91,1020.46,3.81%
West,3/7/2016,15,1070.53,1025.58,4.20%
West,3/7/2016,16,1072.58,1020.48,4.86%
West,3/7/2016,17,1077.59,1023.13,5.05%
West,3/7/2016,18,1068.74,1017.77,4.77%
West,3/7/2016,19,1084.82,1037.09,4.40%
West,3/7/2016,20,1111.50,1058.80,4.74%
West,3/7/2016,21,1088.28,1037.44,4.67%
West,3/7/2016,22,1050.54,1014.85,3.40%
West,3/7/2016,23,985.32,973.06,1.24%
West,3/7/2016,24,921.15,942.10,2.27%
FarWest,3/7/2016,1,1835.05,1904.22,3.77%
FarWest,3/7/2016,2,1819.34,1875.93,3.11%
FarWest,3/7/2016,3,1813.46,1845.72,1.78%
FarWest,3/7/2016,4,1807.65,1862.11,3.01%
FarWest,3/7/2016,5,1815.22,1912.92,5.38%
FarWest,3/7/2016,6,1846.00,1893.29,2.56%
FarWest,3/7/2016,7,1900.07,1989.73,4.72%
FarWest,3/7/2016,8,1925.19,2009.54,4.38%
FarWest,3/7/2016,9,1945.36,2004.24,3.03%
FarWest,3/7/2016,10,1966.67,1992.54,1.32%
FarWest,3/7/2016,11,1984.92,2019.78,1.76%
FarWest,3/7/2016,12,2009.14,2026.11,0.84%
FarWest,3/7/2016,13,2024.78,2020.00,0.24%
FarWest,3/7/2016,14,2048.54,2034.69,0.68%
FarWest,3/7/2016,15,2054.87,2025.60,1.42%
FarWest,3/7/2016,16,2057.10,2010.78,2.25%
FarWest,3/7/2016,17,2052.15,2017.98,1.67%
FarWest,3/7/2016,18,2037.83,1997.16,2.00%
FarWest,3/7/2016,19,2015.95,2012.11,0.19%
FarWest,3/7/2016,20,2049.21,2060.42,0.55%
FarWest,3/7/2016,21,2023.81,2067.50,2.16%
FarWest,3/7/2016,22,1986.47,2027.76,2.08%
FarWest,3/7/2016,23,1930.32,1983.82,2.77%
FarWest,3/7/2016,24,1866.71,1925.93,3.17%
North,3/7/2016,1,575.12,636.49,10.67%
North,3/7/2016,2,563.44,605.13,7.40%
North,3/7/2016,3,558.09,603.84,8.20%
North,3/7/2016,4,560.65,600.50,7.11%
North,3/7/2016,5,564.44,594.89,5.39%
North,3/7/2016,6,591.50,630.69,6.63%
North,3/7/2016,7,650.35,754.84,16.07%
North,3/7/2016,8,680.12,750.45,10.34%
North,3/7/2016,9,697.88,739.71,5.99%
North,3/7/2016,10,713.51,743.92,4.26%
North,3/7/2016,11,726.00,731.93,0.82%
North,3/7/2016,12,730.48,751.96,2.94%
North,3/7/2016,13,728.45,742.86,1.98%
North,3/7/2016,14,724.40,739.93,2.14%
North,3/7/2016,15,718.28,725.58,1.02%
North,3/7/2016,16,712.86,721.75,1.25%
North,3/7/2016,17,716.02,716.08,0.01%
North,3/7/2016,18,721.20,739.44,2.53%
North,3/7/2016,19,741.59,758.02,2.22%
North,3/7/2016,20,751.51,750.11,0.19%
North,3/7/2016,21,731.98,746.27,1.95%
North,3/7/2016,22,699.45,719.08,2.81%
North,3/7/2016,23,660.22,687.04,4.06%
North,3/7/2016,24,612.79,645.58,5.35%
NorthCentral,3/7/2016,1,8170.94,8866.80,8.52%
NorthCentral,3/7/2016,2,7825.97,8333.91,6.49%
NorthCentral,3/7/2016,3,7636.32,8278.54,8.41%
NorthCentral,3/7/2016,4,7648.72,8222.53,7.50%
NorthCentral,3/7/2016,5,7880.48,8514.34,8.04%
NorthCentral,3/7/2016,6,8569.73,9056.64,5.68%
NorthCentral,3/7/2016,7,9778.56,10315.42,5.49%
NorthCentral,3/7/2016,8,10316.74,10662.31,3.35%
NorthCentral,3/7/2016,9,10533.05,10733.97,1.91%
NorthCentral,3/7/2016,10,10780.70,11073.12,2.71%
NorthCentral,3/7/2016,11,11019.47,11109.81,0.82%
NorthCentral,3/7/2016,12,11207.40,11253.50,0.41%
NorthCentral,3/7/2016,13,11189.51,11161.58,0.25%
NorthCentral,3/7/2016,14,11162.05,10973.39,1.69%
NorthCentral,3/7/2016,15,11078.19,11010.52,0.61%
NorthCentral,3/7/2016,16,10982.88,10963.17,0.18%
NorthCentral,3/7/2016,17,11017.89,10877.44,1.27%
NorthCentral,3/7/2016,18,11206.93,11242.16,0.31%
NorthCentral,3/7/2016,19,11642.78,11768.79,1.08%
NorthCentral,3/7/2016,20,11718.11,11654.76,0.54%
NorthCentral,3/7/2016,21,11427.33,11446.02,0.16%
NorthCentral,3/7/2016,22,10920.32,11006.35,0.79%
NorthCentral,3/7/2016,23,10050.08,10269.76,2.19%
NorthCentral,3/7/2016,24,9172.92,9448.07,3.00%
South,3/7/2016,1,2421.16,2495.02,3.05%
South,3/7/2016,2,2301.64,2342.28,1.77%
South,3/7/2016,3,2233.71,2226.15,0.34%
South,3/7/2016,4,2208.02,2237.35,1.33%
South,3/7/2016,5,2229.26,2243.26,0.63%
South,3/7/2016,6,2363.83,2330.47,1.41%
South,3/7/2016,7,2665.97,2577.82,3.31%
South,3/7/2016,8,2749.54,2681.74,2.47%
South,3/7/2016,9,2813.72,2639.28,6.20%
South,3/7/2016,10,2959.87,2759.30,6.78%
South,3/7/2016,11,3101.77,2869.77,7.48%
South,3/7/2016,12,3228.15,2965.19,8.15%
South,3/7/2016,13,3318.36,3101.84,6.52%
South,3/7/2016,14,3385.40,3124.80,7.70%
South,3/7/2016,15,3420.21,3226.17,5.67%
South,3/7/2016,16,3419.73,3304.30,3.38%
South,3/7/2016,17,3375.46,3310.50,1.92%
South,3/7/2016,18,3311.46,3158.22,4.63%
South,3/7/2016,19,3349.57,3260.60,2.66%
South,3/7/2016,20,3468.21,3308.05,4.62%
South,3/7/2016,21,3409.33,3184.96,6.58%
South,3/7/2016,22,3289.56,3088.67,6.11%
South,3/7/2016,23,3073.65,2877.36,6.39%
South,3/7/2016,24,2805.86,2848.21,1.51%
SouthCentral,3/7/2016,1,4330.42,4391.08,1.40%
SouthCentral,3/7/2016,2,4116.23,4183.67,1.64%
SouthCentral,3/7/2016,3,4005.67,4083.19,1.94%
SouthCentral,3/7/2016,4,3968.90,4162.32,4.87%
SouthCentral,3/7/2016,5,4066.89,4230.87,4.03%
SouthCentral,3/7/2016,6,4477.75,4549.62,1.60%
SouthCentral,3/7/2016,7,5152.73,5141.13,0.23%
SouthCentral,3/7/2016,8,5407.74,5376.05,0.59%
SouthCentral,3/7/2016,9,5446.37,5300.35,2.68%
SouthCentral,3/7/2016,10,5570.55,5361.66,3.75%
SouthCentral,3/7/2016,11,5684.97,5481.60,3.58%
SouthCentral,3/7/2016,12,5766.85,5520.86,4.27%
SouthCentral,3/7/2016,13,5827.24,5568.66,4.44%
SouthCentral,3/7/2016,14,5884.87,5605.86,4.74%
SouthCentral,3/7/2016,15,5916.22,5641.95,4.64%
SouthCentral,3/7/2016,16,5924.24,5672.77,4.24%
SouthCentral,3/7/2016,17,5955.91,5713.02,4.08%
SouthCentral,3/7/2016,18,6069.28,5849.64,3.62%
SouthCentral,3/7/2016,19,6322.52,6074.36,3.93%
SouthCentral,3/7/2016,20,6451.58,6141.91,4.80%
SouthCentral,3/7/2016,21,6289.35,6003.09,4.55%
SouthCentral,3/7/2016,22,5971.06,5746.57,3.76%
SouthCentral,3/7/2016,23,5459.75,5363.73,1.76%
SouthCentral,3/7/2016,24,4944.56,5001.12,1.14%
Totals,3/7/2016,1,27405.71,28519.44,4.06%
Totals,3/7/2016,2,26371.51,27318.58,3.59%
Totals,3/7/2016,3,25887.68,26919.65,3.99%
Totals,3/7/2016,4,25828.04,26928.20,4.26%
Totals,3/7/2016,5,26455.58,27581.43,4.26%
Totals,3/7/2016,6,28497.37,29041.34,1.91%
Totals,3/7/2016,7,31824.87,32331.71,1.59%
Totals,3/7/2016,8,33054.46,33360.76,0.93%
Totals,3/7/2016,9,33667.87,33684.41,0.05%
Totals,3/7/2016,10,34593.75,34364.83,0.66%
Totals,3/7/2016,11,35430.05,34857.31,1.62%
Totals,3/7/2016,12,36094.75,35311.52,2.17%
Totals,3/7/2016,13,36348.44,35349.39,2.75%
Totals,3/7/2016,14,36576.01,35203.02,3.75%
Totals,3/7/2016,15,36547.67,35250.50,3.55%
Totals,3/7/2016,16,36338.10,35188.19,3.16%
Totals,3/7/2016,17,36236.20,35324.73,2.52%
Totals,3/7/2016,18,36389.30,35902.35,1.34%
Totals,3/7/2016,19,37458.11,37213.30,0.65%
Totals,3/7/2016,20,37975.28,37352.76,1.64%
Totals,3/7/2016,21,37136.12,36611.22,1.41%
Totals,3/7/2016,22,35671.03,35443.74,0.64%
Totals,3/7/2016,23,33176.73,33266.41,0.27%
Totals,3/7/2016,24,30610.20,31043.01,1.41%
Coast,3/8/2016,1,8710.04,8627.68,0.95%
Coast,3/8/2016,2,8386.36,8364.50,0.26%
Coast,3/8/2016,3,8212.45,8403.47,2.33%
Coast,3/8/2016,4,8153.69,8179.61,0.32%
Coast,3/8/2016,5,8334.86,8277.84,0.68%
Coast,3/8/2016,6,8930.95,8708.11,2.50%
Coast,3/8/2016,7,9743.98,9461.06,2.90%
Coast,3/8/2016,8,9980.97,9734.42,2.47%
Coast,3/8/2016,9,10149.87,10111.94,0.37%
Coast,3/8/2016,10,10387.08,10179.64,2.00%
Coast,3/8/2016,11,10604.22,10359.78,2.31%
Coast,3/8/2016,12,10685.86,10518.18,1.57%
Coast,3/8/2016,13,10779.30,10495.44,2.63%
Coast,3/8/2016,14,10818.95,10407.34,3.80%
Coast,3/8/2016,15,10762.73,10303.02,4.27%
Coast,3/8/2016,16,10714.20,10253.52,4.30%
Coast,3/8/2016,17,10685.56,10499.33,1.74%
Coast,3/8/2016,18,10730.11,11160.85,4.01%
Coast,3/8/2016,19,11037.92,11287.40,2.26%
Coast,3/8/2016,20,11138.97,11257.81,1.07%
Coast,3/8/2016,21,10993.60,10928.07,0.60%
Coast,3/8/2016,22,10549.09,10771.50,2.11%
Coast,3/8/2016,23,9917.85,10123.52,2.07%
Coast,3/8/2016,24,9200.82,9515.15,3.42%
East,3/8/2016,1,1026.27,1019.18,0.69%
East,3/8/2016,2,995.96,968.42,2.77%
East,3/8/2016,3,955.41,960.67,0.55%
East,3/8/2016,4,962.76,963.06,0.03%
East,3/8/2016,5,972.03,982.45,1.07%
East,3/8/2016,6,1073.74,1034.70,3.64%
East,3/8/2016,7,1180.88,1116.84,5.42%
East,3/8/2016,8,1172.49,1145.72,2.28%
East,3/8/2016,9,1220.52,1176.78,3.58%
East,3/8/2016,10,1278.77,1208.74,5.48%
East,3/8/2016,11,1303.29,1231.88,5.48%
East,3/8/2016,12,1313.71,1248.92,4.93%
East,3/8/2016,13,1319.39,1231.38,6.67%
East,3/8/2016,14,1295.26,1236.31,4.55%
East,3/8/2016,15,1309.00,1212.12,7.40%
East,3/8/2016,16,1301.92,1208.64,7.16%
East,3/8/2016,17,1296.58,1224.16,5.59%
East,3/8/2016,18,1237.66,1264.42,2.16%
East,3/8/2016,19,1331.85,1318.70,0.99%
East,3/8/2016,20,1381.10,1289.69,6.62%
East,3/8/2016,21,1311.07,1267.57,3.32%
East,3/8/2016,22,1259.25,1199.56,4.74%
East,3/8/2016,23,1137.49,1136.83,0.06%
East,3/8/2016,24,1097.48,1062.33,3.20%
West,3/8/2016,1,838.77,881.66,5.11%
West,3/8/2016,2,820.21,878.41,7.10%
West,3/8/2016,3,811.55,860.26,6.00%
West,3/8/2016,4,801.39,844.45,5.37%
West,3/8/2016,5,809.69,903.24,11.55%
West,3/8/2016,6,844.41,894.26,5.90%
West,3/8/2016,7,928.17,970.99,4.61%
West,3/8/2016,8,965.86,1008.49,4.41%
West,3/8/2016,9,978.45,997.10,1.91%
West,3/8/2016,10,1015.03,984.81,2.98%
West,3/8/2016,11,1015.25,995.25,1.97%
West,3/8/2016,12,1031.36,989.81,4.03%
West,3/8/2016,13,1052.01,980.34,6.81%
West,3/8/2016,14,1078.86,980.29,9.14%
West,3/8/2016,15,1097.50,983.59,10.38%
West,3/8/2016,16,1089.88,983.05,9.80%
West,3/8/2016,17,1071.92,983.40,8.26%
West,3/8/2016,18,1052.59,979.95,6.90%
West,3/8/2016,19,1057.80,1046.01,1.12%
West,3/8/2016,20,1072.25,1051.25,1.96%
West,3/8/2016,21,1054.61,1058.41,0.36%
West,3/8/2016,22,1004.34,1050.75,4.62%
West,3/8/2016,23,927.07,1001.72,8.05%
West,3/8/2016,24,858.38,926.19,7.90%
FarWest,3/8/2016,1,1822.41,1884.51,3.41%
FarWest,3/8/2016,2,1804.58,1918.38,6.31%
FarWest,3/8/2016,3,1788.44,1845.72,3.20%
FarWest,3/8/2016,4,1781.95,1862.11,4.50%
FarWest,3/8/2016,5,1781.34,1917.00,7.62%
FarWest,3/8/2016,6,1815.64,1903.07,4.82%
FarWest,3/8/2016,7,1885.57,1993.36,5.72%
FarWest,3/8/2016,8,1909.22,2044.17,7.07%
FarWest,3/8/2016,9,1926.67,2004.24,4.03%
FarWest,3/8/2016,10,1938.97,2013.82,3.86%
FarWest,3/8/2016,11,1962.79,2041.19,3.99%
FarWest,3/8/2016,12,1979.28,2026.11,2.37%
FarWest,3/8/2016,13,1995.17,2018.22,1.16%
FarWest,3/8/2016,14,2021.37,2031.07,0.48%
FarWest,3/8/2016,15,2013.20,2025.71,0.62%
FarWest,3/8/2016,16,2027.65,2013.62,0.69%
FarWest,3/8/2016,17,2026.65,2003.32,1.15%
FarWest,3/8/2016,18,2000.92,1998.39,0.13%
FarWest,3/8/2016,19,1990.87,2026.92,1.81%
FarWest,3/8/2016,20,2021.76,2055.30,1.66%
FarWest,3/8/2016,21,2003.34,2070.83,3.37%
FarWest,3/8/2016,22,1960.72,2064.99,5.32%
FarWest,3/8/2016,23,1911.44,2011.20,5.22%
FarWest,3/8/2016,24,1859.76,1944.80,4.57%
North,3/8/2016,1,607.05,633.29,4.32%
North,3/8/2016,2,597.43,608.68,1.88%
North,3/8/2016,3,588.33,603.84,2.64%
North,3/8/2016,4,584.42,592.74,1.42%
North,3/8/2016,5,586.76,594.89,1.39%
North,3/8/2016,6,613.70,628.43,2.40%
North,3/8/2016,7,667.02,741.42,11.16%
North,3/8/2016,8,696.57,750.45,7.74%
North,3/8/2016,9,712.77,740.92,3.95%
North,3/8/2016,10,721.60,751.51,4.15%
North,3/8/2016,11,733.81,753.94,2.74%
North,3/8/2016,12,730.57,753.23,3.10%
North,3/8/2016,13,734.72,746.44,1.60%
North,3/8/2016,14,735.81,741.93,0.83%
North,3/8/2016,15,726.88,725.41,0.20%
North,3/8/2016,16,715.75,720.42,0.65%
North,3/8/2016,17,714.97,720.20,0.73%
North,3/8/2016,18,714.24,745.32,4.35%
North,3/8/2016,19,734.12,763.90,4.06%
North,3/8/2016,20,746.52,762.56,2.15%
North,3/8/2016,21,734.13,747.39,1.81%
North,3/8/2016,22,703.56,717.70,2.01%
North,3/8/2016,23,662.12,693.21,4.70%
North,3/8/2016,24,617.40,640.99,3.82%
NorthCentral,3/8/2016,1,8578.74,8927.23,4.06%
NorthCentral,3/8/2016,2,8229.55,8369.50,1.70%
NorthCentral,3/8/2016,3,8021.39,8307.80,3.57%
NorthCentral,3/8/2016,4,7960.56,8222.53,3.29%
NorthCentral,3/8/2016,5,8143.97,8478.63,4.11%
NorthCentral,3/8/2016,6,8791.62,9126.53,3.81%
NorthCentral,3/8/2016,7,10014.91,10315.42,3.00%
NorthCentral,3/8/2016,8,10605.26,10662.31,0.54%
NorthCentral,3/8/2016,9,10773.97,10733.97,0.37%
NorthCentral,3/8/2016,10,10987.88,11321.58,3.04%
NorthCentral,3/8/2016,11,11234.50,11226.15,0.07%
NorthCentral,3/8/2016,12,11311.15,11727.82,3.68%
NorthCentral,3/8/2016,13,11381.03,11675.45,2.59%
NorthCentral,3/8/2016,14,11197.72,11304.76,0.96%
NorthCentral,3/8/2016,15,11030.12,11010.52,0.18%
NorthCentral,3/8/2016,16,11025.92,10963.17,0.57%
NorthCentral,3/8/2016,17,11057.62,10877.44,1.63%
NorthCentral,3/8/2016,18,11159.39,11331.17,1.54%
NorthCentral,3/8/2016,19,11538.40,11850.38,2.70%
NorthCentral,3/8/2016,20,11718.18,11654.76,0.54%
NorthCentral,3/8/2016,21,11470.85,11495.58,0.22%
NorthCentral,3/8/2016,22,10915.84,11006.35,0.83%
NorthCentral,3/8/2016,23,10073.65,10194.59,1.20%
NorthCentral,3/8/2016,24,9109.04,9217.81,1.19%
South,3/8/2016,1,2564.29,2577.46,0.51%
South,3/8/2016,2,2444.79,2377.01,2.77%
South,3/8/2016,3,2374.61,2373.34,0.05%
South,3/8/2016,4,2334.31,2294.14,1.72%
South,3/8/2016,5,2347.03,2263.76,3.55%
South,3/8/2016,6,2464.17,2330.47,5.43%
South,3/8/2016,7,2781.45,2577.82,7.32%
South,3/8/2016,8,2871.99,2681.74,6.62%
South,3/8/2016,9,2877.60,2649.85,7.91%
South,3/8/2016,10,2960.36,2749.22,7.13%
South,3/8/2016,11,3083.99,2879.61,6.63%
South,3/8/2016,12,3219.95,3006.14,6.64%
South,3/8/2016,13,3384.10,3002.09,11.29%
South,3/8/2016,14,3546.50,3134.20,11.63%
South,3/8/2016,15,3639.99,3255.61,10.56%
South,3/8/2016,16,3685.05,3304.30,10.33%
South,3/8/2016,17,3687.00,3340.05,9.41%
South,3/8/2016,18,3575.82,3158.22,11.68%
South,3/8/2016,19,3523.02,3233.41,8.22%
South,3/8/2016,20,3585.70,3235.96,9.75%
South,3/8/2016,21,3506.61,3150.80,10.15%
South,3/8/2016,22,3321.75,3004.79,9.54%
South,3/8/2016,23,3064.45,2912.50,4.96%
South,3/8/2016,24,2751.23,2813.46,2.26%
SouthCentral,3/8/2016,1,4588.28,4590.95,0.06%
SouthCentral,3/8/2016,2,4391.41,4470.11,1.79%
SouthCentral,3/8/2016,3,4250.34,4239.08,0.27%
SouthCentral,3/8/2016,4,4198.73,4415.98,5.17%
SouthCentral,3/8/2016,5,4274.75,4380.14,2.47%
SouthCentral,3/8/2016,6,4644.74,4660.02,0.33%
SouthCentral,3/8/2016,7,5292.08,5210.60,1.54%
SouthCentral,3/8/2016,8,5550.93,5343.12,3.74%
SouthCentral,3/8/2016,9,5582.90,5286.58,5.31%
SouthCentral,3/8/2016,10,5707.42,5350.88,6.25%
SouthCentral,3/8/2016,11,5839.14,5463.50,6.43%
SouthCentral,3/8/2016,12,5994.91,5517.85,7.96%
SouthCentral,3/8/2016,13,6176.21,5619.80,9.01%
SouthCentral,3/8/2016,14,6389.01,5687.02,10.99%
SouthCentral,3/8/2016,15,6588.54,5733.10,12.98%
SouthCentral,3/8/2016,16,6778.47,5785.30,14.65%
SouthCentral,3/8/2016,17,6913.99,5872.88,15.06%
SouthCentral,3/8/2016,18,6900.06,5931.54,14.04%
SouthCentral,3/8/2016,19,6869.22,6110.47,11.05%
SouthCentral,3/8/2016,20,6985.93,6133.27,12.21%
SouthCentral,3/8/2016,21,6778.05,6007.06,11.37%
SouthCentral,3/8/2016,22,6387.28,5697.74,10.80%
SouthCentral,3/8/2016,23,5836.06,5305.17,9.10%
SouthCentral,3/8/2016,24,5253.49,4896.67,6.79%
Totals,3/8/2016,1,28735.84,29141.96,1.41%
Totals,3/8/2016,2,27670.29,27954.99,1.03%
Totals,3/8/2016,3,27002.53,27594.18,2.19%
Totals,3/8/2016,4,26777.81,27374.62,2.23%
Totals,3/8/2016,5,27250.42,27797.94,2.01%
Totals,3/8/2016,6,29178.98,29285.59,0.37%
Totals,3/8/2016,7,32494.06,32387.51,0.33%
Totals,3/8/2016,8,33753.30,33370.42,1.13%
Totals,3/8/2016,9,34222.75,33701.39,1.52%
Totals,3/8/2016,10,34997.10,34560.21,1.25%
Totals,3/8/2016,11,35776.99,34951.31,2.31%
Totals,3/8/2016,12,36266.79,35788.08,1.32%
Totals,3/8/2016,13,36821.93,35769.14,2.86%
Totals,3/8/2016,14,37083.48,35522.91,4.21%
Totals,3/8/2016,15,37167.97,35249.09,5.16%
Totals,3/8/2016,16,37338.85,35232.04,5.64%
Totals,3/8/2016,17,37454.28,35520.76,5.16%
Totals,3/8/2016,18,37370.79,36569.85,2.14%
Totals,3/8/2016,19,38083.20,37637.20,1.17%
Totals,3/8/2016,20,38650.41,37440.61,3.13%
Totals,3/8/2016,21,37852.26,36725.71,2.98%
Totals,3/8/2016,22,36101.82,35513.38,1.63%
Totals,3/8/2016,23,33530.13,33378.73,0.45%
