Region,Date,Hour,Actual,Predicted,Delta
East,2/7/2016,15,1050.78,1062.95,1.16%
East,2/7/2016,16,1038.07,1047.71,0.93%
East,2/7/2016,17,1051.78,1059.87,0.77%
East,2/7/2016,18,1074.32,1106.16,2.96%
East,2/7/2016,19,1156.37,1203.47,4.07%
East,2/7/2016,20,1194.88,1246.32,4.30%
East,2/7/2016,21,1212.39,1276.36,5.28%
East,2/7/2016,22,1222.25,1264.31,3.44%
East,2/7/2016,23,1214.67,1232.02,1.43%
East,2/7/2016,24,1151.69,1171.34,1.71%
West,2/7/2016,1,1090.85,1146.55,5.11%
West,2/7/2016,2,1099.58,1137.64,3.46%
West,2/7/2016,3,1112.50,1124.57,1.09%
West,2/7/2016,4,1132.62,1126.72,0.52%
West,2/7/2016,5,1156.75,1155.13,0.14%
West,2/7/2016,6,1197.74,1197.65,0.01%
West,2/7/2016,7,1249.62,1232.84,1.34%
West,2/7/2016,8,1307.65,1291.67,1.22%
West,2/7/2016,9,1304.31,1248.08,4.31%
West,2/7/2016,10,1232.93,1182.53,4.09%
West,2/7/2016,11,1137.43,1123.35,1.24%
West,2/7/2016,12,1059.30,1068.19,0.84%
West,2/7/2016,13,1008.11,1006.50,0.16%
West,2/7/2016,14,969.23,977.60,0.86%
West,2/7/2016,15,940.41,950.17,1.04%
West,2/7/2016,16,924.84,948.03,2.51%
West,2/7/2016,17,925.56,957.24,3.42%
West,2/7/2016,18,925.51,978.24,5.70%
West,2/7/2016,19,965.47,1033.94,7.09%
West,2/7/2016,20,1005.72,1065.52,5.95%
West,2/7/2016,21,1013.03,1063.13,4.95%
West,2/7/2016,22,1011.57,1037.69,2.58%
West,2/7/2016,23,1004.47,1026.56,2.20%
West,2/7/2016,24,957.49,988.31,3.22%
FarWest,2/7/2016,1,2032.43,2035.90,0.17%
FarWest,2/7/2016,2,2034.11,2021.88,0.60%
FarWest,2/7/2016,3,2043.86,2019.23,1.20%
FarWest,2/7/2016,4,2054.26,2042.15,0.59%
FarWest,2/7/2016,5,2070.43,2034.74,1.72%
FarWest,2/7/2016,6,2090.86,2065.49,1.21%
FarWest,2/7/2016,7,2117.60,2109.69,0.37%
FarWest,2/7/2016,8,2143.45,2145.98,0.12%
FarWest,2/7/2016,9,2140.56,2140.19,0.02%
FarWest,2/7/2016,10,2096.46,2092.27,0.20%
FarWest,2/7/2016,11,2042.68,2036.56,0.30%
FarWest,2/7/2016,12,1997.99,1979.30,0.94%
FarWest,2/7/2016,13,1973.06,1977.59,0.23%
FarWest,2/7/2016,14,1948.63,1957.27,0.44%
FarWest,2/7/2016,15,1931.18,1951.59,1.06%
FarWest,2/7/2016,16,1918.11,1948.38,1.58%
FarWest,2/7/2016,17,1920.10,1947.74,1.44%
FarWest,2/7/2016,18,1901.31,1933.83,1.71%
FarWest,2/7/2016,19,1919.24,1964.87,2.38%
FarWest,2/7/2016,20,1972.23,2004.26,1.62%
FarWest,2/7/2016,21,1982.52,2028.78,2.33%
FarWest,2/7/2016,22,1999.79,2041.32,2.08%
FarWest,2/7/2016,23,2006.35,2033.04,1.33%
FarWest,2/7/2016,24,1965.33,1995.69,1.54%
North,2/7/2016,1,756.51,781.98,3.37%
North,2/7/2016,2,757.30,764.79,0.99%
North,2/7/2016,3,764.00,774.38,1.36%
North,2/7/2016,4,769.85,792.52,2.95%
North,2/7/2016,5,784.47,821.57,4.73%
North,2/7/2016,6,811.26,856.59,5.59%
North,2/7/2016,7,843.65,910.69,7.95%
North,2/7/2016,8,879.81,978.81,11.25%
North,2/7/2016,9,892.93,937.82,5.03%
North,2/7/2016,10,862.15,882.15,2.32%
North,2/7/2016,11,811.43,830.07,2.30%
North,2/7/2016,12,768.87,800.25,4.08%
North,2/7/2016,13,741.58,766.30,3.33%
North,2/7/2016,14,721.03,709.02,1.67%
North,2/7/2016,15,698.32,697.77,0.08%
North,2/7/2016,16,686.79,693.64,1.00%
North,2/7/2016,17,685.89,693.06,1.05%
North,2/7/2016,18,692.98,714.99,3.18%
North,2/7/2016,19,726.68,745.70,2.62%
North,2/7/2016,20,746.54,777.63,4.16%
North,2/7/2016,21,753.17,764.89,1.56%
North,2/7/2016,22,749.63,759.77,1.35%
North,2/7/2016,23,735.85,726.03,1.33%
North,2/7/2016,24,704.11,700.10,0.57%
NorthCentral,2/7/2016,1,11751.63,12590.71,7.14%
NorthCentral,2/7/2016,2,11638.38,12108.74,4.04%
NorthCentral,2/7/2016,3,11661.24,12116.90,3.91%
NorthCentral,2/7/2016,4,11776.00,12115.15,2.88%
NorthCentral,2/7/2016,5,12010.42,12476.44,3.88%
NorthCentral,2/7/2016,6,12484.75,13283.50,6.40%
NorthCentral,2/7/2016,7,13127.23,13508.93,2.91%
NorthCentral,2/7/2016,8,13710.48,14231.90,3.80%
NorthCentral,2/7/2016,9,13756.37,13518.47,1.73%
NorthCentral,2/7/2016,10,13219.32,13512.87,2.22%
NorthCentral,2/7/2016,11,12462.06,12706.51,1.96%
NorthCentral,2/7/2016,12,11722.01,11649.05,0.62%
NorthCentral,2/7/2016,13,11149.47,11062.13,0.78%
NorthCentral,2/7/2016,14,10661.32,10682.98,0.20%
NorthCentral,2/7/2016,15,10290.32,10328.27,0.37%
NorthCentral,2/7/2016,16,10075.96,10186.28,1.09%
NorthCentral,2/7/2016,17,10070.29,10341.17,2.69%
NorthCentral,2/7/2016,18,10246.32,10669.50,4.13%
NorthCentral,2/7/2016,19,10856.43,11333.02,4.39%
NorthCentral,2/7/2016,20,11109.76,11792.59,6.15%
NorthCentral,2/7/2016,21,11180.27,12262.98,9.68%
NorthCentral,2/7/2016,22,11182.86,11391.20,1.86%
NorthCentral,2/7/2016,23,10977.96,10793.29,1.68%
NorthCentral,2/7/2016,24,10306.71,10368.58,0.60%
South,2/7/2016,1,2835.63,2793.72,1.48%
South,2/7/2016,2,2846.19,2921.19,2.64%
South,2/7/2016,3,2886.99,2740.86,5.06%
South,2/7/2016,4,2943.73,2965.22,0.73%
South,2/7/2016,5,3030.06,3082.17,1.72%
South,2/7/2016,6,3166.87,3069.14,3.09%
South,2/7/2016,7,3366.55,3483.31,3.47%
South,2/7/2016,8,3531.06,3670.36,3.95%
South,2/7/2016,9,3552.72,3537.77,0.42%
South,2/7/2016,10,3337.27,3134.72,6.07%
South,2/7/2016,11,3034.07,2863.59,5.62%
South,2/7/2016,12,2791.51,2781.89,0.34%
South,2/7/2016,13,2649.57,2732.06,3.11%
South,2/7/2016,14,2570.94,2739.13,6.54%
South,2/7/2016,15,2536.63,2689.83,6.04%
South,2/7/2016,16,2522.98,2698.98,6.98%
South,2/7/2016,17,2515.48,2624.68,4.34%
South,2/7/2016,18,2475.41,2691.16,8.72%
South,2/7/2016,19,2581.51,2790.05,8.08%
South,2/7/2016,20,2672.52,2890.82,8.17%
South,2/7/2016,21,2691.25,2884.49,7.18%
South,2/7/2016,22,2705.53,2852.48,5.43%
South,2/7/2016,23,2714.08,2777.98,2.35%
South,2/7/2016,24,2512.20,2554.34,1.68%
SouthCentral,2/7/2016,1,5816.17,5850.68,0.59%
SouthCentral,2/7/2016,2,5795.48,5925.37,2.24%
SouthCentral,2/7/2016,3,5869.72,6022.60,2.60%
SouthCentral,2/7/2016,4,5999.54,6074.22,1.24%
SouthCentral,2/7/2016,5,6200.73,6292.05,1.47%
SouthCentral,2/7/2016,6,6510.04,6525.23,0.23%
SouthCentral,2/7/2016,7,6919.98,6879.64,0.58%
SouthCentral,2/7/2016,8,7258.50,7184.47,1.02%
SouthCentral,2/7/2016,9,7224.40,6865.16,4.97%
SouthCentral,2/7/2016,10,6792.62,6473.31,4.70%
SouthCentral,2/7/2016,11,6306.98,6095.74,3.35%
SouthCentral,2/7/2016,12,5905.63,5779.59,2.13%
SouthCentral,2/7/2016,13,5595.13,5504.21,1.62%
SouthCentral,2/7/2016,14,5366.71,5306.05,1.13%
SouthCentral,2/7/2016,15,5221.30,5155.75,1.26%
SouthCentral,2/7/2016,16,5156.39,5091.46,1.26%
SouthCentral,2/7/2016,17,5151.93,5117.14,0.68%
SouthCentral,2/7/2016,18,5188.93,5239.74,0.98%
SouthCentral,2/7/2016,19,5468.25,5591.97,2.26%
SouthCentral,2/7/2016,20,5639.71,5755.78,2.06%
SouthCentral,2/7/2016,21,5675.40,5989.60,5.54%
SouthCentral,2/7/2016,22,5651.21,5865.82,3.80%
SouthCentral,2/7/2016,23,5543.36,5801.71,4.66%
SouthCentral,2/7/2016,24,5146.83,5562.10,8.07%
Totals,2/7/2016,1,35168.99,36219.06,2.99%
Totals,2/7/2016,2,34972.64,35671.12,2.00%
Totals,2/7/2016,3,35147.77,35759.95,1.74%
Totals,2/7/2016,4,35561.64,36329.50,2.16%
Totals,2/7/2016,5,36342.62,37159.91,2.25%
Totals,2/7/2016,6,37687.55,38865.73,3.13%
Totals,2/7/2016,7,39478.17,40499.86,2.59%
Totals,2/7/2016,8,40962.99,42414.46,3.54%
Totals,2/7/2016,9,41027.97,40448.02,1.41%
Totals,2/7/2016,10,39336.93,39100.40,0.60%
Totals,2/7/2016,11,37130.81,37063.37,0.18%
Totals,2/7/2016,12,35151.60,35084.32,0.19%
Totals,2/7/2016,13,33742.93,34087.80,1.02%
Totals,2/7/2016,14,32655.28,32859.94,0.63%
Totals,2/7/2016,15,31899.78,32302.06,1.26%
Totals,2/7/2016,16,31500.20,32025.17,1.67%
Totals,2/7/2016,17,31498.58,32031.90,1.69%
Totals,2/7/2016,18,31697.57,32829.86,3.57%
Totals,2/7/2016,19,33277.29,34600.21,3.98%
Totals,2/7/2016,20,34081.58,35654.41,4.61%
Totals,2/7/2016,21,34244.34,36243.56,5.84%
Totals,2/7/2016,22,34199.65,35014.36,2.38%
Totals,2/7/2016,23,33696.66,33776.00,0.24%
Totals,2/7/2016,24,31792.13,32506.10,2.25%
Coast,2/8/2016,1,8774.40,8813.39,0.44%
Coast,2/8/2016,2,8706.92,8896.96,2.18%
Coast,2/8/2016,3,8747.84,8919.79,1.97%
Coast,2/8/2016,4,8873.02,8858.33,0.17%
Coast,2/8/2016,5,9202.43,8945.59,2.79%
Coast,2/8/2016,6,9989.69,9409.26,5.81%
Coast,2/8/2016,7,11036.85,10614.53,3.83%
Coast,2/8/2016,8,11270.54,10895.78,3.33%
Coast,2/8/2016,9,11136.73,10831.82,2.74%
Coast,2/8/2016,10,11032.93,10699.63,3.02%
Coast,2/8/2016,11,10968.33,10937.09,0.28%
Coast,2/8/2016,12,10789.93,10614.93,1.62%
Coast,2/8/2016,13,10608.45,10431.02,1.67%
Coast,2/8/2016,14,10512.55,10382.20,1.24%
Coast,2/8/2016,15,10347.45,10175.40,1.66%
Coast,2/8/2016,16,10221.87,10053.17,1.65%
Coast,2/8/2016,17,10159.46,10033.81,1.24%
Coast,2/8/2016,18,10383.51,10072.90,2.99%
Coast,2/8/2016,19,11042.78,10701.34,3.09%
Coast,2/8/2016,20,11281.89,10834.16,3.97%
Coast,2/8/2016,21,11195.57,10795.13,3.58%
Coast,2/8/2016,22,10847.57,10530.63,2.92%
Coast,2/8/2016,23,10262.09,9930.60,3.23%
Coast,2/8/2016,24,9749.66,9570.18,1.84%
East,2/8/2016,1,1181.94,1200.01,1.53%
East,2/8/2016,2,1178.11,1160.52,1.49%
East,2/8/2016,3,1152.28,1146.84,0.47%
East,2/8/2016,4,1204.55,1150.66,4.47%
East,2/8/2016,5,1253.15,1207.75,3.62%
East,2/8/2016,6,1333.20,1318.04,1.14%
East,2/8/2016,7,1520.33,1481.01,2.59%
East,2/8/2016,8,1572.26,1497.17,4.78%
East,2/8/2016,9,1483.32,1434.73,3.28%
East,2/8/2016,10,1515.19,1441.06,4.89%
East,2/8/2016,11,1467.00,1417.10,3.40%
East,2/8/2016,12,1424.47,1370.38,3.80%
East,2/8/2016,13,1378.74,1330.93,3.47%
East,2/8/2016,14,1340.25,1304.82,2.64%
East,2/8/2016,15,1323.24,1291.31,2.41%
East,2/8/2016,16,1290.47,1265.48,1.94%
East,2/8/2016,17,1317.78,1268.33,3.75%
East,2/8/2016,18,1367.93,1288.18,5.83%
East,2/8/2016,19,1518.62,1389.25,8.52%
East,2/8/2016,20,1581.02,1424.63,9.89%
East,2/8/2016,21,1568.42,1443.84,7.94%
East,2/8/2016,22,1466.25,1410.66,3.79%
East,2/8/2016,23,1387.64,1345.88,3.01%
East,2/8/2016,24,1359.01,1309.42,3.65%
West,2/8/2016,1,967.28,958.56,0.90%
West,2/8/2016,2,963.06,966.21,0.33%
West,2/8/2016,3,971.48,1004.31,3.38%
West,2/8/2016,4,987.12,1008.88,2.20%
West,2/8/2016,5,1023.18,1041.69,1.81%
West,2/8/2016,6,1107.15,1087.09,1.81%
West,2/8/2016,7,1246.28,1238.18,0.65%
West,2/8/2016,8,1310.06,1287.16,1.75%
West,2/8/2016,9,1266.76,1263.88,0.23%
West,2/8/2016,10,1222.75,1210.69,0.99%
West,2/8/2016,11,1192.84,1178.94,1.17%
West,2/8/2016,12,1146.78,1136.46,0.90%
West,2/8/2016,13,1102.91,1092.69,0.93%
West,2/8/2016,14,1069.34,1059.10,0.96%
West,2/8/2016,15,1034.43,1029.76,0.45%
West,2/8/2016,16,1013.83,1015.61,0.18%
West,2/8/2016,17,1016.16,1023.91,0.76%
West,2/8/2016,18,1026.26,1038.02,1.15%
West,2/8/2016,19,1112.65,1095.29,1.56%
West,2/8/2016,20,1178.30,1141.01,3.17%
West,2/8/2016,21,1190.73,1148.27,3.57%
West,2/8/2016,22,1180.75,1174.14,0.56%
West,2/8/2016,23,1141.82,1116.45,2.22%
West,2/8/2016,24,1097.57,1102.07,0.41%
FarWest,2/8/2016,1,1972.99,2028.24,2.80%
FarWest,2/8/2016,2,1974.41,2009.25,1.76%
FarWest,2/8/2016,3,1986.13,2013.81,1.39%
FarWest,2/8/2016,4,2005.61,2037.23,1.58%
FarWest,2/8/2016,5,2043.63,2067.74,1.18%
FarWest,2/8/2016,6,2116.24,2151.36,1.66%
FarWest,2/8/2016,7,2229.71,2249.88,0.90%
FarWest,2/8/2016,8,2292.37,2314.28,0.96%
FarWest,2/8/2016,9,2260.83,2254.24,0.29%
FarWest,2/8/2016,10,2225.11,2221.58,0.16%
FarWest,2/8/2016,11,2189.21,2178.50,0.49%
FarWest,2/8/2016,12,2144.96,2126.23,0.87%
FarWest,2/8/2016,13,2098.29,2084.07,0.68%
FarWest,2/8/2016,14,2064.21,2054.47,0.47%
FarWest,2/8/2016,15,2034.80,2031.71,0.15%
FarWest,2/8/2016,16,2006.64,2010.78,0.21%
FarWest,2/8/2016,17,1998.01,2008.87,0.54%
FarWest,2/8/2016,18,1988.69,2002.01,0.67%
FarWest,2/8/2016,19,2071.82,2087.86,0.77%
FarWest,2/8/2016,20,2159.47,2144.75,0.68%
FarWest,2/8/2016,21,2176.37,2158.35,0.83%
FarWest,2/8/2016,22,2179.28,2173.98,0.24%
FarWest,2/8/2016,23,2125.81,2149.17,1.10%
FarWest,2/8/2016,24,2076.74,2116.60,1.92%
North,2/8/2016,1,671.85,692.62,3.09%
North,2/8/2016,2,675.32,704.41,4.31%
North,2/8/2016,3,683.73,731.92,7.05%
North,2/8/2016,4,696.86,720.94,3.46%
North,2/8/2016,5,721.75,725.88,0.57%
North,2/8/2016,6,784.70,785.88,0.15%
North,2/8/2016,7,875.50,895.72,2.31%
North,2/8/2016,8,911.26,915.02,0.41%
North,2/8/2016,9,891.28,901.25,1.12%
North,2/8/2016,10,872.83,890.89,2.07%
North,2/8/2016,11,858.96,863.89,0.57%
North,2/8/2016,12,837.26,829.01,0.98%
North,2/8/2016,13,815.36,807.54,0.96%
North,2/8/2016,14,798.96,790.94,1.00%
North,2/8/2016,15,773.82,771.31,0.32%
North,2/8/2016,16,758.79,725.92,4.33%
North,2/8/2016,17,762.67,743.89,2.46%
North,2/8/2016,18,790.34,759.02,3.96%
North,2/8/2016,19,849.52,824.43,2.95%
North,2/8/2016,20,865.80,864.46,0.15%
North,2/8/2016,21,862.84,869.55,0.78%
North,2/8/2016,22,841.84,860.02,2.16%
North,2/8/2016,23,801.74,815.60,1.73%
North,2/8/2016,24,772.14,799.23,3.51%
NorthCentral,2/8/2016,1,9822.74,9450.03,3.79%
NorthCentral,2/8/2016,2,9742.58,9363.01,3.90%
NorthCentral,2/8/2016,3,9860.99,10596.27,7.46%
NorthCentral,2/8/2016,4,10156.83,10539.77,3.77%
NorthCentral,2/8/2016,5,10830.15,11104.30,2.53%
NorthCentral,2/8/2016,6,12139.14,12018.30,1.00%
NorthCentral,2/8/2016,7,13972.79,14166.66,1.39%
NorthCentral,2/8/2016,8,14620.33,14619.10,0.01%
NorthCentral,2/8/2016,9,14063.52,14214.54,1.07%
NorthCentral,2/8/2016,10,13637.24,13381.96,1.87%
NorthCentral,2/8/2016,11,13340.96,13042.98,2.23%
NorthCentral,2/8/2016,12,13034.84,12752.54,2.17%
NorthCentral,2/8/2016,13,12675.52,12489.71,1.47%
NorthCentral,2/8/2016,14,12345.14,11914.63,3.49%
NorthCentral,2/8/2016,15,12001.27,11398.51,5.02%
NorthCentral,2/8/2016,16,11802.00,11190.71,5.18%
NorthCentral,2/8/2016,17,11891.52,11395.58,4.17%
NorthCentral,2/8/2016,18,12444.70,11896.57,4.40%
NorthCentral,2/8/2016,19,13658.85,12784.29,6.40%
NorthCentral,2/8/2016,20,14053.60,13436.85,4.39%
NorthCentral,2/8/2016,21,13945.50,13874.71,0.51%
NorthCentral,2/8/2016,22,13542.75,13524.32,0.14%
NorthCentral,2/8/2016,23,12718.91,12821.85,0.81%
NorthCentral,2/8/2016,24,11957.55,12065.17,0.90%
South,2/8/2016,1,2368.75,2372.09,0.14%
South,2/8/2016,2,2306.49,2357.55,2.21%
South,2/8/2016,3,2295.33,2482.69,8.16%
South,2/8/2016,4,2321.08,2437.09,5.00%
South,2/8/2016,5,2424.88,2527.54,4.23%
South,2/8/2016,6,2668.49,2573.81,3.55%
South,2/8/2016,7,3100.38,3066.47,1.09%
South,2/8/2016,8,3247.38,3075.41,5.30%
South,2/8/2016,9,3143.39,3061.15,2.62%
South,2/8/2016,10,3052.92,3043.70,0.30%
South,2/8/2016,11,2984.05,2891.60,3.10%
South,2/8/2016,12,2891.35,2816.88,2.58%
South,2/8/2016,13,2799.26,2788.41,0.39%
South,2/8/2016,14,2730.56,2762.99,1.19%
South,2/8/2016,15,2683.54,2731.91,1.80%
South,2/8/2016,16,2656.25,2732.34,2.86%
South,2/8/2016,17,2653.94,2690.54,1.38%
South,2/8/2016,18,2704.12,2806.56,3.79%
South,2/8/2016,19,2955.38,2905.18,1.70%
South,2/8/2016,20,3135.71,3020.62,3.67%
South,2/8/2016,21,3195.31,3042.57,4.78%
South,2/8/2016,22,3166.02,3063.55,3.24%
South,2/8/2016,23,3011.86,2968.82,1.43%
South,2/8/2016,24,2812.62,2743.79,2.45%
SouthCentral,2/8/2016,1,4916.10,4864.41,1.05%
SouthCentral,2/8/2016,2,4836.26,4771.93,1.33%
SouthCentral,2/8/2016,3,4835.78,4623.27,4.39%
SouthCentral,2/8/2016,4,4952.65,4612.26,6.87%
SouthCentral,2/8/2016,5,5195.25,4827.81,7.07%
SouthCentral,2/8/2016,6,5814.95,5349.58,8.00%
SouthCentral,2/8/2016,7,6716.28,6135.43,8.65%
SouthCentral,2/8/2016,8,6956.38,6421.58,7.69%
SouthCentral,2/8/2016,9,6680.66,6319.08,5.41%
SouthCentral,2/8/2016,10,6442.14,6241.72,3.11%
SouthCentral,2/8/2016,11,6254.47,6027.20,3.63%
SouthCentral,2/8/2016,12,6047.64,5861.59,3.08%
SouthCentral,2/8/2016,13,5853.63,5693.49,2.74%
SouthCentral,2/8/2016,14,5658.64,5535.87,2.17%
SouthCentral,2/8/2016,15,5515.06,5409.71,1.91%
SouthCentral,2/8/2016,16,5457.61,5354.94,1.88%
SouthCentral,2/8/2016,17,5483.23,5377.30,1.93%
SouthCentral,2/8/2016,18,5699.04,5511.70,3.29%
SouthCentral,2/8/2016,19,6265.83,5912.70,5.64%
SouthCentral,2/8/2016,20,6555.53,6177.74,5.76%
SouthCentral,2/8/2016,21,6562.41,6315.96,3.76%
SouthCentral,2/8/2016,22,6410.24,6239.56,2.66%
SouthCentral,2/8/2016,23,6034.27,6012.42,0.36%
SouthCentral,2/8/2016,24,5693.59,5676.06,0.31%
Totals,2/8/2016,1,30676.07,30379.35,0.97%
Totals,2/8/2016,2,30383.15,30229.85,0.50%
Totals,2/8/2016,3,30533.56,31518.90,3.23%
Totals,2/8/2016,4,31197.71,31365.15,0.54%
Totals,2/8/2016,5,32694.42,32448.28,0.75%
Totals,2/8/2016,6,35953.57,34693.33,3.51%
Totals,2/8/2016,7,40698.12,39847.88,2.09%
Totals,2/8/2016,8,42180.60,41025.51,2.74%
Totals,2/8/2016,9,40926.49,40280.69,1.58%
Totals,2/8/2016,10,40001.10,39131.23,2.17%
Totals,2/8/2016,11,39255.81,38537.30,1.83%
Totals,2/8/2016,12,38317.23,37508.03,2.11%
Totals,2/8/2016,13,37332.15,36717.86,1.65%
Totals,2/8/2016,14,36519.65,35805.02,1.96%
Totals,2/8/2016,15,35713.61,34839.62,2.45%
Totals,2/8/2016,16,35207.45,34348.93,2.44%
Totals,2/8/2016,17,35282.77,34542.23,2.10%
Totals,2/8/2016,18,36404.61,35374.95,2.83%
Totals,2/8/2016,19,39475.44,37700.34,4.50%
Totals,2/8/2016,20,40811.32,39044.22,4.33%
Totals,2/8/2016,21,40697.14,39648.38,2.58%
Totals,2/8/2016,22,39634.70,38976.87,1.66%
Totals,2/8/2016,23,37484.14,37160.78,0.86%
Totals,2/8/2016,24,35518.90,35382.53,0.38%
Coast,2/9/2016,1,9461.09,9202.58,2.73%
Coast,2/9/2016,2,9367.42,9221.87,1.55%
Coast,2/9/2016,3,9413.95,9663.41,2.65%
Coast,2/9/2016,4,9539.32,9387.08,1.60%
Coast,2/9/2016,5,9930.01,9433.57,5.00%
Coast,2/9/2016,6,10816.62,10460.72,3.29%
Coast,2/9/2016,7,11845.83,11638.26,1.75%
Coast,2/9/2016,8,11984.74,11832.85,1.27%
Coast,2/9/2016,9,11666.11,11328.57,2.89%
Coast,2/9/2016,10,11430.83,10948.83,4.22%
Coast,2/9/2016,11,11192.51,10937.09,2.28%
Coast,2/9/2016,12,10903.31,10594.61,2.83%
Coast,2/9/2016,13,10577.09,10431.02,1.38%
Coast,2/9/2016,14,10374.29,10301.18,0.70%
Coast,2/9/2016,15,10154.17,10201.73,0.47%
Coast,2/9/2016,16,10023.22,10064.13,0.41%
Coast,2/9/2016,17,9938.39,9945.86,0.08%
Coast,2/9/2016,18,10010.88,10042.25,0.31%
Coast,2/9/2016,19,10510.80,10530.43,0.19%
Coast,2/9/2016,20,10705.33,10701.11,0.04%
Coast,2/9/2016,21,10627.19,10666.26,0.37%
Coast,2/9/2016,22,10293.92,10410.56,1.13%
Coast,2/9/2016,23,9735.29,9854.19,1.22%
Coast,2/9/2016,24,9248.04,9347.94,1.08%
East,2/9/2016,1,1357.44,1341.22,1.19%
East,2/9/2016,2,1349.43,1348.77,0.05%
East,2/9/2016,3,1343.68,1374.29,2.28%
East,2/9/2016,4,1359.36,1379.39,1.47%
East,2/9/2016,5,1440.95,1393.86,3.27%
East,2/9/2016,6,1571.90,1501.91,4.45%
East,2/9/2016,7,1765.04,1653.71,6.31%
East,2/9/2016,8,1773.80,1654.50,6.73%
East,2/9/2016,9,1685.25,1572.50,6.69%
East,2/9/2016,10,1589.88,1513.74,4.79%
East,2/9/2016,11,1502.02,1429.07,4.86%
East,2/9/2016,12,1427.31,1353.65,5.16%
East,2/9/2016,13,1361.18,1292.53,5.04%
East,2/9/2016,14,1295.03,1256.96,2.94%
East,2/9/2016,15,1258.94,1236.75,1.76%
East,2/9/2016,16,1243.96,1205.26,3.11%
East,2/9/2016,17,1247.56,1209.04,3.09%
East,2/9/2016,18,1269.09,1220.26,3.85%
East,2/9/2016,19,1392.59,1328.92,4.57%
East,2/9/2016,20,1438.45,1367.83,4.91%
East,2/9/2016,21,1438.96,1380.58,4.06%
East,2/9/2016,22,1408.09,1298.67,7.77%
East,2/9/2016,23,1280.09,1227.35,4.12%
East,2/9/2016,24,1202.81,1202.12,0.06%
West,2/9/2016,1,1087.24,1060.51,2.46%
West,2/9/2016,2,1091.31,1070.25,1.93%
West,2/9/2016,3,1103.31,1065.97,3.38%
West,2/9/2016,4,1122.34,1119.94,0.21%
West,2/9/2016,5,1159.65,1143.62,1.38%
West,2/9/2016,6,1248.45,1210.74,3.02%
West,2/9/2016,7,1385.21,1329.72,4.01%
West,2/9/2016,8,1417.72,1358.21,4.20%
West,2/9/2016,9,1333.24,1269.25,4.80%
West,2/9/2016,10,1242.99,1174.80,5.49%
West,2/9/2016,11,1165.64,1116.13,4.25%
West,2/9/2016,12,1103.90,1069.76,3.09%
West,2/9/2016,13,1054.86,1029.33,2.42%
West,2/9/2016,14,1022.13,1001.13,2.05%
West,2/9/2016,15,1001.25,983.03,1.82%
West,2/9/2016,16,991.91,977.39,1.46%
West,2/9/2016,17,992.96,980.04,1.30%
West,2/9/2016,18,995.10,987.61,0.75%
West,2/9/2016,19,1052.81,1033.39,1.84%
West,2/9/2016,20,1096.52,1078.23,1.67%
West,2/9/2016,21,1101.37,1089.32,1.09%
West,2/9/2016,22,1079.40,1070.86,0.79%
West,2/9/2016,23,1048.51,1079.03,2.91%
West,2/9/2016,24,1000.96,1042.84,4.18%
FarWest,2/9/2016,1,2045.88,2054.41,0.42%
FarWest,2/9/2016,2,2050.98,2059.76,0.43%
FarWest,2/9/2016,3,2065.00,2066.42,0.07%
FarWest,2/9/2016,4,2075.81,2081.70,0.28%
FarWest,2/9/2016,5,2101.15,2125.70,1.17%
FarWest,2/9/2016,6,2176.63,2182.52,0.27%
FarWest,2/9/2016,7,2274.72,2269.71,0.22%
FarWest,2/9/2016,8,2310.41,2317.19,0.29%
FarWest,2/9/2016,9,2249.07,2268.53,0.86%
FarWest,2/9/2016,10,2197.26,2169.69,1.25%
FarWest,2/9/2016,11,2150.93,2130.48,0.95%
FarWest,2/9/2016,12,2100.04,2108.79,0.42%
FarWest,2/9/2016,13,2054.62,2062.06,0.36%
FarWest,2/9/2016,14,2034.98,2034.69,0.01%
FarWest,2/9/2016,15,2013.18,2028.83,0.78%
FarWest,2/9/2016,16,2007.76,2010.78,0.15%
FarWest,2/9/2016,17,1994.44,2008.62,0.71%
FarWest,2/9/2016,18,1988.28,1992.21,0.20%
FarWest,2/9/2016,19,2038.93,2046.31,0.36%
FarWest,2/9/2016,20,2097.53,2106.63,0.43%
FarWest,2/9/2016,21,2109.67,2110.73,0.05%
FarWest,2/9/2016,22,2098.34,2084.24,0.67%
FarWest,2/9/2016,23,2051.00,2034.32,0.81%
FarWest,2/9/2016,24,2008.98,2017.72,0.44%
North,2/9/2016,1,759.67,771.52,1.56%
North,2/9/2016,2,756.35,764.07,1.02%
North,2/9/2016,3,767.02,772.22,0.68%
North,2/9/2016,4,771.54,788.97,2.26%
North,2/9/2016,5,799.41,824.90,3.19%
North,2/9/2016,6,858.99,865.16,0.72%
North,2/9/2016,7,942.64,945.62,0.32%
North,2/9/2016,8,962.99,954.80,0.85%
North,2/9/2016,9,923.38,895.16,3.06%
North,2/9/2016,10,882.08,884.21,0.24%
North,2/9/2016,11,840.73,831.10,1.15%
North,2/9/2016,12,805.00,814.97,1.24%
North,2/9/2016,13,771.24,768.63,0.34%
North,2/9/2016,14,748.46,743.50,0.66%
North,2/9/2016,15,724.11,720.37,0.52%
North,2/9/2016,16,712.46,725.29,1.80%
North,2/9/2016,17,712.47,720.25,1.09%
North,2/9/2016,18,732.10,746.69,1.99%
North,2/9/2016,19,791.11,811.49,2.58%
