Region,Date,Hour,Actual,Predicted,Delta
South,1/14/2016,23,2827.26,2797.52,1.05%
South,1/14/2016,24,2582.27,2559.14,0.90%
SouthCentral,1/14/2016,1,4971.55,4870.64,2.03%
SouthCentral,1/14/2016,2,4815.22,4580.82,4.87%
SouthCentral,1/14/2016,3,4774.63,4601.95,3.62%
SouthCentral,1/14/2016,4,4802.69,4567.92,4.89%
SouthCentral,1/14/2016,5,4983.68,4720.21,5.29%
SouthCentral,1/14/2016,6,5487.85,5258.05,4.19%
SouthCentral,1/14/2016,7,6260.04,5947.49,4.99%
SouthCentral,1/14/2016,8,6406.00,6235.01,2.67%
SouthCentral,1/14/2016,9,6133.95,6142.68,0.14%
SouthCentral,1/14/2016,10,5927.98,5930.11,0.04%
SouthCentral,1/14/2016,11,5812.83,5783.29,0.51%
SouthCentral,1/14/2016,12,5643.43,5620.15,0.41%
SouthCentral,1/14/2016,13,5505.06,5560.45,1.01%
SouthCentral,1/14/2016,14,5417.68,5544.86,2.35%
SouthCentral,1/14/2016,15,5332.00,5503.29,3.21%
SouthCentral,1/14/2016,16,5318.45,5507.86,3.56%
SouthCentral,1/14/2016,17,5366.97,5557.99,3.56%
SouthCentral,1/14/2016,18,5504.29,5797.67,5.33%
SouthCentral,1/14/2016,19,5959.85,6200.75,4.04%
SouthCentral,1/14/2016,20,6009.32,6216.31,3.44%
SouthCentral,1/14/2016,21,5890.98,6095.08,3.46%
SouthCentral,1/14/2016,22,5620.92,5765.39,2.57%
SouthCentral,1/14/2016,23,5246.83,5369.44,2.34%
SouthCentral,1/14/2016,24,4809.66,4942.48,2.76%
Totals,1/14/2016,1,31499.26,30493.81,3.19%
Totals,1/14/2016,2,30896.51,29571.85,4.29%
Totals,1/14/2016,3,30846.19,29297.95,5.02%
Totals,1/14/2016,4,31114.04,29400.80,5.51%
Totals,1/14/2016,5,32171.39,30319.97,5.75%
Totals,1/14/2016,6,34977.50,33922.12,3.02%
Totals,1/14/2016,7,39135.86,37750.60,3.54%
Totals,1/14/2016,8,40347.87,39387.60,2.38%
Totals,1/14/2016,9,39073.20,38174.71,2.30%
Totals,1/14/2016,10,38050.91,36714.29,3.51%
Totals,1/14/2016,11,37155.65,36401.72,2.03%
Totals,1/14/2016,12,36288.43,35975.16,0.86%
Totals,1/14/2016,13,35511.96,35444.25,0.19%
Totals,1/14/2016,14,35058.03,35093.34,0.10%
Totals,1/14/2016,15,34451.31,34545.05,0.27%
Totals,1/14/2016,16,34142.47,34330.68,0.55%
Totals,1/14/2016,17,34130.28,34434.60,0.89%
Totals,1/14/2016,18,34878.54,35498.85,1.78%
Totals,1/14/2016,19,37096.53,37253.11,0.42%
Totals,1/14/2016,20,37221.24,37243.73,0.06%
Totals,1/14/2016,21,36629.81,36661.06,0.09%
Totals,1/14/2016,22,35218.64,35057.10,0.46%
Totals,1/14/2016,23,33051.67,32945.40,0.32%
Totals,1/14/2016,24,30714.21,30627.23,0.28%
Coast,1/15/2016,1,8327.17,8371.80,0.54%
Coast,1/15/2016,2,8144.99,8158.02,0.16%
Coast,1/15/2016,3,8029.74,7968.50,0.76%
Coast,1/15/2016,4,8066.62,8022.25,0.55%
Coast,1/15/2016,5,8286.09,8255.85,0.37%
Coast,1/15/2016,6,8947.66,9002.09,0.61%
Coast,1/15/2016,7,9889.19,9868.85,0.21%
Coast,1/15/2016,8,10237.83,10156.38,0.80%
Coast,1/15/2016,9,10250.95,10043.27,2.03%
Coast,1/15/2016,10,10288.52,10244.68,0.43%
Coast,1/15/2016,11,10355.85,10362.89,0.07%
Coast,1/15/2016,12,10321.44,10415.17,0.91%
Coast,1/15/2016,13,10219.95,10302.95,0.81%
Coast,1/15/2016,14,10199.60,10291.36,0.90%
Coast,1/15/2016,15,10178.94,10185.22,0.06%
Coast,1/15/2016,16,10143.07,10056.54,0.85%
Coast,1/15/2016,17,10066.17,10095.38,0.29%
Coast,1/15/2016,18,10026.04,10227.77,2.01%
Coast,1/15/2016,19,10292.59,10511.55,2.13%
Coast,1/15/2016,20,10148.12,10477.49,3.25%
Coast,1/15/2016,21,9901.38,10381.61,4.85%
Coast,1/15/2016,22,9670.15,10036.08,3.78%
Coast,1/15/2016,23,9368.66,9529.91,1.72%
Coast,1/15/2016,24,9020.85,9144.21,1.37%
East,1/15/2016,1,1036.97,1023.64,1.29%
East,1/15/2016,2,1039.86,980.76,5.68%
East,1/15/2016,3,1022.56,954.84,6.62%
East,1/15/2016,4,1001.98,962.25,3.97%
East,1/15/2016,5,1003.29,978.37,2.48%
East,1/15/2016,6,1063.42,1068.72,0.50%
East,1/15/2016,7,1213.98,1266.53,4.33%
East,1/15/2016,8,1267.60,1338.86,5.62%
East,1/15/2016,9,1255.70,1337.22,6.49%
East,1/15/2016,10,1235.27,1361.96,10.26%
East,1/15/2016,11,1218.01,1343.55,10.31%
East,1/15/2016,12,1186.38,1279.12,7.82%
East,1/15/2016,13,1160.94,1237.51,6.60%
East,1/15/2016,14,1140.28,1216.20,6.66%
East,1/15/2016,15,1125.64,1205.06,7.06%
East,1/15/2016,16,1104.96,1190.50,7.74%
East,1/15/2016,17,1075.95,1188.95,10.50%
East,1/15/2016,18,1098.32,1235.89,12.53%
East,1/15/2016,19,1174.70,1349.16,14.85%
East,1/15/2016,20,1182.61,1372.74,16.08%
East,1/15/2016,21,1190.33,1367.05,14.85%
East,1/15/2016,22,1176.32,1369.27,16.40%
East,1/15/2016,23,1146.93,1296.52,13.04%
East,1/15/2016,24,1107.15,1236.83,11.71%
West,1/15/2016,1,983.81,935.85,4.87%
West,1/15/2016,2,979.71,955.74,2.45%
West,1/15/2016,3,977.80,964.29,1.38%
West,1/15/2016,4,995.40,965.29,3.02%
West,1/15/2016,5,1029.99,975.49,5.29%
West,1/15/2016,6,1101.17,1106.26,0.46%
West,1/15/2016,7,1229.31,1248.07,1.53%
West,1/15/2016,8,1291.46,1288.04,0.27%
West,1/15/2016,9,1255.07,1296.51,3.30%
West,1/15/2016,10,1206.20,1187.00,1.59%
West,1/15/2016,11,1170.39,1129.03,3.53%
West,1/15/2016,12,1121.55,1073.14,4.32%
West,1/15/2016,13,1065.88,1029.13,3.45%
West,1/15/2016,14,1015.47,1002.29,1.30%
West,1/15/2016,15,996.90,989.17,0.78%
West,1/15/2016,16,984.06,981.05,0.31%
West,1/15/2016,17,982.58,986.48,0.40%
West,1/15/2016,18,997.06,999.42,0.24%
West,1/15/2016,19,1062.47,1083.30,1.96%
West,1/15/2016,20,1070.29,1100.39,2.81%
West,1/15/2016,21,1070.16,1112.09,3.92%
West,1/15/2016,22,1060.14,1099.90,3.75%
West,1/15/2016,23,1037.98,1043.85,0.57%
West,1/15/2016,24,1004.58,977.21,2.72%
FarWest,1/15/2016,1,2033.34,2028.24,0.25%
FarWest,1/15/2016,2,2028.27,1968.94,2.93%
FarWest,1/15/2016,3,2029.72,1989.75,1.97%
FarWest,1/15/2016,4,2038.74,1984.97,2.64%
FarWest,1/15/2016,5,2056.02,1993.51,3.04%
FarWest,1/15/2016,6,2114.41,2031.10,3.94%
FarWest,1/15/2016,7,2209.59,2184.42,1.14%
FarWest,1/15/2016,8,2281.30,2276.49,0.21%
FarWest,1/15/2016,9,2248.93,2215.69,1.48%
FarWest,1/15/2016,10,2202.11,2183.48,0.85%
FarWest,1/15/2016,11,2176.27,2134.89,1.90%
FarWest,1/15/2016,12,2137.67,2115.68,1.03%
FarWest,1/15/2016,13,2083.90,2078.72,0.25%
FarWest,1/15/2016,14,2051.80,2036.99,0.72%
FarWest,1/15/2016,15,2038.36,2028.83,0.47%
FarWest,1/15/2016,16,2020.30,2010.78,0.47%
FarWest,1/15/2016,17,2012.89,2009.18,0.18%
FarWest,1/15/2016,18,2005.73,1998.67,0.35%
FarWest,1/15/2016,19,2058.07,2066.68,0.42%
FarWest,1/15/2016,20,2071.37,2092.73,1.03%
FarWest,1/15/2016,21,2074.00,2062.27,0.57%
FarWest,1/15/2016,22,2056.91,2085.23,1.38%
FarWest,1/15/2016,23,2041.53,2029.86,0.57%
FarWest,1/15/2016,24,2017.15,1987.45,1.47%
North,1/15/2016,1,675.88,655.46,3.02%
North,1/15/2016,2,670.11,668.39,0.26%
North,1/15/2016,3,668.04,675.63,1.14%
North,1/15/2016,4,680.65,692.56,1.75%
North,1/15/2016,5,699.88,722.50,3.23%
North,1/15/2016,6,754.26,777.21,3.04%
North,1/15/2016,7,838.72,864.26,3.04%
North,1/15/2016,8,872.05,890.27,2.09%
North,1/15/2016,9,862.35,873.67,1.31%
North,1/15/2016,10,839.65,853.94,1.70%
North,1/15/2016,11,825.07,831.10,0.73%
North,1/15/2016,12,792.24,812.00,2.49%
North,1/15/2016,13,758.66,778.00,2.55%
North,1/15/2016,14,733.94,764.05,4.10%
North,1/15/2016,15,720.02,741.19,2.94%
North,1/15/2016,16,708.71,723.03,2.02%
North,1/15/2016,17,708.13,732.64,3.46%
North,1/15/2016,18,735.77,760.06,3.30%
North,1/15/2016,19,777.59,802.98,3.26%
North,1/15/2016,20,783.59,805.45,2.79%
North,1/15/2016,21,789.08,813.06,3.04%
North,1/15/2016,22,780.51,793.89,1.72%
North,1/15/2016,23,766.03,736.01,3.92%
North,1/15/2016,24,750.47,715.08,4.72%
NorthCentral,1/15/2016,1,9175.46,9017.18,1.72%
NorthCentral,1/15/2016,2,8977.17,8910.46,0.74%
NorthCentral,1/15/2016,3,8942.35,8706.87,2.63%
NorthCentral,1/15/2016,4,9163.41,8864.77,3.26%
NorthCentral,1/15/2016,5,9652.21,9315.12,3.49%
NorthCentral,1/15/2016,6,10773.95,10235.54,5.00%
NorthCentral,1/15/2016,7,12517.69,12182.22,2.68%
NorthCentral,1/15/2016,8,13227.62,12883.03,2.61%
NorthCentral,1/15/2016,9,12931.07,12907.21,0.18%
NorthCentral,1/15/2016,10,12604.27,12405.03,1.58%
NorthCentral,1/15/2016,11,12212.09,12450.07,1.95%
NorthCentral,1/15/2016,12,11760.62,11857.75,0.83%
NorthCentral,1/15/2016,13,11333.32,11518.89,1.64%
NorthCentral,1/15/2016,14,11087.28,11358.62,2.45%
NorthCentral,1/15/2016,15,10793.35,11059.24,2.46%
NorthCentral,1/15/2016,16,10596.35,10805.22,1.97%
NorthCentral,1/15/2016,17,10568.58,10803.97,2.23%
NorthCentral,1/15/2016,18,10899.25,11146.05,2.26%
NorthCentral,1/15/2016,19,11652.03,11954.65,2.60%
NorthCentral,1/15/2016,20,11683.42,12030.56,2.97%
NorthCentral,1/15/2016,21,11692.26,12071.79,3.25%
NorthCentral,1/15/2016,22,11524.33,11631.28,0.93%
NorthCentral,1/15/2016,23,11186.05,11455.25,2.41%
NorthCentral,1/15/2016,24,10715.03,10382.65,3.10%
South,1/15/2016,1,2319.43,2332.60,0.57%
South,1/15/2016,2,2241.97,2265.85,1.07%
South,1/15/2016,3,2213.87,2430.54,9.79%
South,1/15/2016,4,2243.82,2318.02,3.31%
South,1/15/2016,5,2323.42,2304.27,0.82%
South,1/15/2016,6,2552.92,2506.35,1.82%
South,1/15/2016,7,3007.21,2956.33,1.69%
South,1/15/2016,8,3162.52,3387.38,7.11%
South,1/15/2016,9,3031.92,2941.61,2.98%
South,1/15/2016,10,2940.00,2959.52,0.66%
South,1/15/2016,11,2874.84,2858.22,0.58%
South,1/15/2016,12,2822.02,2800.34,0.77%
South,1/15/2016,13,2813.36,2821.66,0.30%
South,1/15/2016,14,2857.98,2856.18,0.06%
South,1/15/2016,15,2892.75,2943.03,1.74%
South,1/15/2016,16,2915.47,3042.63,4.36%
South,1/15/2016,17,2933.74,3043.81,3.75%
South,1/15/2016,18,2872.01,2806.56,2.28%
South,1/15/2016,19,2953.21,2906.39,1.59%
South,1/15/2016,20,2927.95,2971.38,1.48%
South,1/15/2016,21,2858.77,2989.38,4.57%
South,1/15/2016,22,2777.41,2896.52,4.29%
South,1/15/2016,23,2687.42,2723.10,1.33%
South,1/15/2016,24,2549.76,2627.89,3.06%
SouthCentral,1/15/2016,1,4641.86,4550.84,1.96%
SouthCentral,1/15/2016,2,4481.97,4300.42,4.05%
SouthCentral,1/15/2016,3,4459.82,4165.63,6.60%
SouthCentral,1/15/2016,4,4480.74,4280.09,4.48%
SouthCentral,1/15/2016,5,4675.67,4481.02,4.16%
SouthCentral,1/15/2016,6,5168.77,4968.12,3.88%
SouthCentral,1/15/2016,7,5991.79,6017.41,0.43%
SouthCentral,1/15/2016,8,6298.78,6519.08,3.50%
SouthCentral,1/15/2016,9,6113.90,6216.13,1.67%
SouthCentral,1/15/2016,10,5957.69,6014.64,0.96%
SouthCentral,1/15/2016,11,5751.94,5808.16,0.98%
SouthCentral,1/15/2016,12,5596.60,5657.10,1.08%
SouthCentral,1/15/2016,13,5455.55,5492.84,0.68%
SouthCentral,1/15/2016,14,5361.92,5403.39,0.77%
SouthCentral,1/15/2016,15,5303.30,5363.13,1.13%
SouthCentral,1/15/2016,16,5287.23,5364.41,1.46%
SouthCentral,1/15/2016,17,5285.65,5384.71,1.87%
SouthCentral,1/15/2016,18,5369.37,5521.77,2.84%
SouthCentral,1/15/2016,19,5738.25,6025.29,5.00%
SouthCentral,1/15/2016,20,5737.84,6184.55,7.79%
SouthCentral,1/15/2016,21,5643.12,6197.34,9.82%
SouthCentral,1/15/2016,22,5484.68,6038.57,10.10%
SouthCentral,1/15/2016,23,5242.84,5618.57,7.17%
SouthCentral,1/15/2016,24,4940.28,5376.04,8.82%
Totals,1/15/2016,1,29193.92,28915.61,0.95%
Totals,1/15/2016,2,28564.06,28208.58,1.24%
Totals,1/15/2016,3,28343.89,27856.04,1.72%
Totals,1/15/2016,4,28671.37,28090.21,2.03%
Totals,1/15/2016,5,29726.56,29026.13,2.36%
Totals,1/15/2016,6,32476.56,31695.38,2.41%
Totals,1/15/2016,7,36897.48,36588.10,0.84%
Totals,1/15/2016,8,38639.15,38739.53,0.26%
Totals,1/15/2016,9,37949.89,37831.31,0.31%
Totals,1/15/2016,10,37273.71,37210.26,0.17%
Totals,1/15/2016,11,36584.47,36917.90,0.91%
Totals,1/15/2016,12,35738.52,36010.29,0.76%
Totals,1/15/2016,13,34891.56,35259.72,1.06%
Totals,1/15/2016,14,34448.27,34929.07,1.40%
Totals,1/15/2016,15,34049.25,34514.87,1.37%
Totals,1/15/2016,16,33760.16,34174.16,1.23%
Totals,1/15/2016,17,33633.70,34245.12,1.82%
Totals,1/15/2016,18,34003.56,34696.19,2.04%
Totals,1/15/2016,19,35708.91,36699.99,2.78%
Totals,1/15/2016,20,35605.19,37035.29,4.02%
Totals,1/15/2016,21,35219.10,36994.60,5.04%
Totals,1/15/2016,22,34530.45,35950.74,4.11%
Totals,1/15/2016,23,33477.44,34433.05,2.85%
Totals,1/15/2016,24,32105.26,32447.36,1.07%
Coast,1/16/2016,1,8778.43,8813.39,0.40%
Coast,1/16/2016,2,8647.29,8833.09,2.15%
Coast,1/16/2016,3,8612.84,8467.94,1.68%
Coast,1/16/2016,4,8628.84,8520.05,1.26%
Coast,1/16/2016,5,8748.62,8764.68,0.18%
Coast,1/16/2016,6,9043.13,9098.88,0.62%
Coast,1/16/2016,7,9448.53,9261.93,1.97%
Coast,1/16/2016,8,9751.14,9524.72,2.32%
Coast,1/16/2016,9,10128.13,10367.85,2.37%
Coast,1/16/2016,10,10445.44,10205.01,2.30%
Coast,1/16/2016,11,10618.30,10172.28,4.20%
Coast,1/16/2016,12,10583.59,10106.16,4.51%
Coast,1/16/2016,13,10394.15,9962.41,4.15%
Coast,1/16/2016,14,10359.23,9931.29,4.13%
Coast,1/16/2016,15,10463.89,9704.26,7.26%
Coast,1/16/2016,16,10542.45,9873.93,6.34%
Coast,1/16/2016,17,10425.60,9790.84,6.09%
Coast,1/16/2016,18,10471.66,10130.31,3.26%
Coast,1/16/2016,19,10928.29,10315.02,5.61%
Coast,1/16/2016,20,10913.71,10432.71,4.41%
Coast,1/16/2016,21,10824.04,10452.81,3.43%
Coast,1/16/2016,22,10635.74,10099.66,5.04%
Coast,1/16/2016,23,10411.34,10055.21,3.42%
Coast,1/16/2016,24,10111.55,9547.02,5.58%
East,1/16/2016,1,1063.71,1186.25,11.52%
East,1/16/2016,2,1060.56,1089.66,2.74%
East,1/16/2016,3,1058.96,1072.39,1.27%
East,1/16/2016,4,1059.87,1094.00,3.22%
East,1/16/2016,5,1071.99,1095.77,2.22%
East,1/16/2016,6,1123.85,1154.23,2.70%
East,1/16/2016,7,1191.47,1214.11,1.90%
East,1/16/2016,8,1251.70,1254.84,0.25%
East,1/16/2016,9,1305.99,1344.52,2.95%
East,1/16/2016,10,1344.69,1342.00,0.20%
East,1/16/2016,11,1346.98,1319.67,2.03%
East,1/16/2016,12,1333.31,1276.14,4.29%
East,1/16/2016,13,1317.83,1250.67,5.10%
East,1/16/2016,14,1305.04,1239.42,5.03%
East,1/16/2016,15,1297.82,1221.08,5.91%
East,1/16/2016,16,1285.55,1223.42,4.83%
East,1/16/2016,17,1308.13,1266.16,3.21%
East,1/16/2016,18,1373.06,1354.16,1.38%
East,1/16/2016,19,1440.32,1427.05,0.92%
East,1/16/2016,20,1449.53,1432.93,1.15%
East,1/16/2016,21,1444.11,1432.36,0.81%
East,1/16/2016,22,1422.82,1411.39,0.80%
East,1/16/2016,23,1377.90,1367.34,0.77%
East,1/16/2016,24,1327.75,1335.21,0.56%
West,1/16/2016,1,972.24,980.43,0.84%
West,1/16/2016,2,958.58,963.92,0.56%
West,1/16/2016,3,954.70,961.85,0.75%
West,1/16/2016,4,959.24,959.52,0.03%
West,1/16/2016,5,969.10,987.18,1.87%
West,1/16/2016,6,1002.91,1007.54,0.46%
West,1/16/2016,7,1050.93,1059.34,0.80%
West,1/16/2016,8,1105.72,1150.03,4.01%
West,1/16/2016,9,1141.34,1144.27,0.26%
West,1/16/2016,10,1153.74,1176.69,1.99%
West,1/16/2016,11,1154.33,1135.50,1.63%
West,1/16/2016,12,1128.52,1108.23,1.80%
West,1/16/2016,13,1093.26,1076.97,1.49%
West,1/16/2016,14,1069.44,1086.95,1.64%
West,1/16/2016,15,1056.45,1053.54,0.27%
West,1/16/2016,16,1056.09,1048.45,0.72%
West,1/16/2016,17,1070.29,1080.50,0.95%
West,1/16/2016,18,1108.92,1117.66,0.79%
West,1/16/2016,19,1186.38,1200.12,1.16%
West,1/16/2016,20,1211.59,1222.22,0.88%
West,1/16/2016,21,1217.21,1202.96,1.17%
West,1/16/2016,22,1217.44,1196.58,1.71%
West,1/16/2016,23,1171.75,1166.04,0.49%
West,1/16/2016,24,1139.68,1144.42,0.42%
FarWest,1/16/2016,1,1997.51,1938.32,2.96%
FarWest,1/16/2016,2,1982.20,1939.68,2.15%
FarWest,1/16/2016,3,1984.59,1958.58,1.31%
FarWest,1/16/2016,4,1993.69,2003.96,0.52%
FarWest,1/16/2016,5,2014.37,2031.92,0.87%
FarWest,1/16/2016,6,2044.28,2055.02,0.53%
FarWest,1/16/2016,7,2084.29,2115.79,1.51%
FarWest,1/16/2016,8,2130.82,2134.25,0.16%
FarWest,1/16/2016,9,2142.52,2175.53,1.54%
FarWest,1/16/2016,10,2141.24,2189.95,2.27%
FarWest,1/16/2016,11,2126.19,2174.08,2.25%
FarWest,1/16/2016,12,2102.80,2099.00,0.18%
FarWest,1/16/2016,13,2063.58,2027.52,1.75%
FarWest,1/16/2016,14,2029.19,2004.23,1.23%
FarWest,1/16/2016,15,2013.98,1989.58,1.21%
FarWest,1/16/2016,16,2005.07,1962.09,2.14%
FarWest,1/16/2016,17,2004.79,1965.69,1.95%
FarWest,1/16/2016,18,2019.87,1989.32,1.51%
FarWest,1/16/2016,19,2104.69,2140.91,1.72%
FarWest,1/16/2016,20,2135.76,2169.05,1.56%
FarWest,1/16/2016,21,2134.78,2189.66,2.57%
FarWest,1/16/2016,22,2120.74,2183.80,2.97%
FarWest,1/16/2016,23,2093.48,2143.96,2.41%
FarWest,1/16/2016,24,2070.80,2108.62,1.83%
North,1/16/2016,1,717.31,707.51,1.37%
North,1/16/2016,2,713.69,697.12,2.32%
North,1/16/2016,3,715.16,710.46,0.66%
North,1/16/2016,4,719.12,699.12,2.78%
North,1/16/2016,5,733.04,706.40,3.63%
North,1/16/2016,6,760.36,766.24,0.77%
North,1/16/2016,7,791.05,765.57,3.22%
North,1/16/2016,8,831.19,834.94,0.45%
North,1/16/2016,9,870.97,882.35,1.31%
North,1/16/2016,10,902.99,915.84,1.42%
North,1/16/2016,11,926.40,962.95,3.95%
North,1/16/2016,12,931.54,935.91,0.47%
North,1/16/2016,13,924.79,912.21,1.36%
North,1/16/2016,14,922.89,902.82,2.18%
North,1/16/2016,15,912.82,907.48,0.58%
North,1/16/2016,16,891.44,884.19,0.81%
North,1/16/2016,17,880.89,888.47,0.86%
North,1/16/2016,18,897.10,919.17,2.46%
North,1/16/2016,19,941.55,914.05,2.92%
North,1/16/2016,20,948.86,939.04,1.03%
North,1/16/2016,21,944.85,931.39,1.43%
North,1/16/2016,22,932.46,911.61,2.24%
North,1/16/2016,23,906.16,896.28,1.09%
North,1/16/2016,24,882.34,858.41,2.71%
NorthCentral,1/16/2016,1,10105.39,9803.93,2.98%
NorthCentral,1/16/2016,2,9868.64,9498.26,3.75%
NorthCentral,1/16/2016,3,9784.82,9076.49,7.24%
NorthCentral,1/16/2016,4,9841.35,10015.33,1.77%
NorthCentral,1/16/2016,5,10049.91,9904.11,1.45%
NorthCentral,1/16/2016,6,10531.12,11190.11,6.26%
NorthCentral,1/16/2016,7,11191.05,11670.44,4.28%
NorthCentral,1/16/2016,8,11934.04,12064.51,1.09%
NorthCentral,1/16/2016,9,12595.02,12975.14,3.02%
NorthCentral,1/16/2016,10,13138.01,13816.15,5.16%
NorthCentral,1/16/2016,11,13297.82,13784.04,3.66%
NorthCentral,1/16/2016,12,13291.93,13246.97,0.34%
NorthCentral,1/16/2016,13,13204.96,13859.38,4.96%
NorthCentral,1/16/2016,14,13113.04,13425.53,2.38%
NorthCentral,1/16/2016,15,13126.88,13461.68,2.55%
NorthCentral,1/16/2016,16,13283.03,13222.73,0.45%
NorthCentral,1/16/2016,17,13417.91,13699.97,2.10%
NorthCentral,1/16/2016,18,13981.52,14450.04,3.35%
NorthCentral,1/16/2016,19,14675.80,14889.28,1.45%
NorthCentral,1/16/2016,20,14709.14,14487.86,1.50%
NorthCentral,1/16/2016,21,14654.24,14749.28,0.65%
NorthCentral,1/16/2016,22,14478.80,14779.84,2.08%
NorthCentral,1/16/2016,23,14054.28,14085.00,0.22%
NorthCentral,1/16/2016,24,13615.74,13767.11,1.11%
South,1/16/2016,1,2477.81,2372.87,4.23%
South,1/16/2016,2,2403.80,2355.91,1.99%
South,1/16/2016,3,2365.94,2414.82,2.07%
South,1/16/2016,4,2353.14,2372.17,0.81%
South,1/16/2016,5,2369.79,2303.61,2.79%
South,1/16/2016,6,2458.55,2471.90,0.54%
South,1/16/2016,7,2588.38,2387.42,7.76%
South,1/16/2016,8,2703.44,2645.91,2.13%
South,1/16/2016,9,2832.88,2966.64,4.72%
South,1/16/2016,10,2915.57,2855.46,2.06%
South,1/16/2016,11,2934.16,2837.34,3.30%
South,1/16/2016,12,2903.34,2785.28,4.07%
South,1/16/2016,13,2859.11,2732.06,4.44%
South,1/16/2016,14,2799.82,2767.93,1.14%
South,1/16/2016,15,2739.17,2689.83,1.80%
South,1/16/2016,16,2720.83,2710.69,0.37%
South,1/16/2016,17,2694.98,2648.68,1.72%
South,1/16/2016,18,2696.32,2691.16,0.19%
South,1/16/2016,19,2888.76,2888.29,0.02%
South,1/16/2016,20,2944.37,2875.33,2.34%
South,1/16/2016,21,2920.27,2949.40,1.00%
South,1/16/2016,22,2900.22,3008.61,3.74%
South,1/16/2016,23,2854.12,2916.14,2.17%
South,1/16/2016,24,2780.51,2822.70,1.52%
SouthCentral,1/16/2016,1,4913.61,5424.28,10.39%
SouthCentral,1/16/2016,2,4821.29,5268.35,9.27%
SouthCentral,1/16/2016,3,4818.76,5269.57,9.36%
SouthCentral,1/16/2016,4,4862.44,5231.92,7.60%
SouthCentral,1/16/2016,5,4977.86,5189.79,4.26%
SouthCentral,1/16/2016,6,5178.93,5261.34,1.59%
SouthCentral,1/16/2016,7,5469.55,5461.97,0.14%
SouthCentral,1/16/2016,8,5806.52,5557.05,4.30%
SouthCentral,1/16/2016,9,6109.55,6037.66,1.18%
SouthCentral,1/16/2016,10,6304.87,6094.13,3.34%
SouthCentral,1/16/2016,11,6257.63,5873.83,6.13%
SouthCentral,1/16/2016,12,6119.84,5615.98,8.23%
SouthCentral,1/16/2016,13,5852.04,5461.13,6.68%
SouthCentral,1/16/2016,14,5511.03,5240.59,4.91%
SouthCentral,1/16/2016,15,5260.86,5177.19,1.59%
SouthCentral,1/16/2016,16,5182.83,5141.54,0.80%
SouthCentral,1/16/2016,17,5279.44,5265.57,0.26%
SouthCentral,1/16/2016,18,5545.94,5557.42,0.21%
SouthCentral,1/16/2016,19,6169.50,6158.69,0.18%
SouthCentral,1/16/2016,20,6325.97,6409.24,1.32%
SouthCentral,1/16/2016,21,6360.97,6480.89,1.89%
SouthCentral,1/16/2016,22,6290.30,6340.89,0.80%
SouthCentral,1/16/2016,23,6113.18,6138.51,0.41%
SouthCentral,1/16/2016,24,5909.58,5917.84,0.14%
Totals,1/16/2016,1,31026.00,31226.99,0.65%
Totals,1/16/2016,2,30456.05,30646.00,0.62%
Totals,1/16/2016,3,30295.78,29932.10,1.20%
Totals,1/16/2016,4,30417.69,30896.07,1.57%
Totals,1/16/2016,5,30934.68,30983.46,0.16%
Totals,1/16/2016,6,32143.12,33005.26,2.68%
Totals,1/16/2016,7,33815.24,33936.57,0.36%
Totals,1/16/2016,8,35514.57,35166.26,0.98%
Totals,1/16/2016,9,37126.40,37893.96,2.07%
Totals,1/16/2016,10,38346.57,38595.23,0.65%
Totals,1/16/2016,11,38661.80,38259.69,1.04%
Totals,1/16/2016,12,38394.88,37173.66,3.18%
Totals,1/16/2016,13,37709.71,37282.35,1.13%
Totals,1/16/2016,14,37109.68,36598.76,1.38%
Totals,1/16/2016,15,36871.87,36204.64,1.81%
Totals,1/16/2016,16,36967.30,36067.03,2.44%
Totals,1/16/2016,17,37082.02,36605.88,1.28%
Totals,1/16/2016,18,38094.39,38209.23,0.30%
Totals,1/16/2016,19,40335.29,39933.40,1.00%
Totals,1/16/2016,20,40638.93,39968.38,1.65%
Totals,1/16/2016,21,40500.47,40388.76,0.28%
Totals,1/16/2016,22,39998.52,39932.38,0.17%
Totals,1/16/2016,23,38982.22,38768.48,0.55%
Totals,1/16/2016,24,37837.94,37501.34,0.89%
Coast,1/17/2016,1,9829.52,9552.51,2.82%
Coast,1/17/2016,2,9660.12,9359.83,3.11%
Coast,1/17/2016,3,9569.02,9270.46,3.12%
Coast,1/17/2016,4,9553.80,9146.36,4.26%
Coast,1/17/2016,5,9648.27,9437.57,2.18%
Coast,1/17/2016,6,9899.33,9912.31,0.13%
Coast,1/17/2016,7,10259.32,10584.44,3.17%
Coast,1/17/2016,8,10505.79,11361.79,8.15%
Coast,1/17/2016,9,10669.37,10883.50,2.01%
Coast,1/17/2016,10,10710.56,10662.69,0.45%
Coast,1/17/2016,11,10522.09,10744.98,2.12%
Coast,1/17/2016,12,10269.72,10314.63,0.44%
Coast,1/17/2016,13,10031.22,10010.10,0.21%
Coast,1/17/2016,14,9748.77,9726.12,0.23%
Coast,1/17/2016,15,9529.98,9525.52,0.05%
Coast,1/17/2016,16,9404.38,9604.38,2.13%
Coast,1/17/2016,17,9441.50,9659.14,2.31%
Coast,1/17/2016,18,9879.66,10327.80,4.54%
Coast,1/17/2016,19,10616.05,10947.43,3.12%
Coast,1/17/2016,20,10772.32,10698.78,0.68%
Coast,1/17/2016,21,10764.38,10757.22,0.07%
